Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SR,Watson,16,41.38,2112,50.94,Right-hand bat,267.4,33.12,64.2,3.09,rfm,
PJ,Hughes,6,46.27,899,56.61,Left-hand bat,-,-,-,-,-,
RT,Ponting,141,54.79,19421,59.52,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,47,53.52,7878,48.23,Left-hand bat,30.0,51.50,90.0,3.43,rm,
MJ,Clarke,57,48.76,7445,53.05,Right-hand bat,256.4,39.73,81.0,2.94,lo,
MJ,North,12,37.52,1501,47.50,Left-hand bat,126.3,60.66,126.5,2.87,rob,
BJ,Haddin,24,39.58,2461,57.90,Right-hand bat,-,-,-,-,-,
MG,Johnson,31,27.75,1507,60.78,Left-hand bat,1227.5,27.70,51.8,3.20,lf,
NM,Hauritz,12,21.78,622,49.03,Right-hand bat,466.2,30.31,59.5,3.05,rob,
PM,Siddle,16,16.00,530,48.30,Right-hand bat,591.5,33.23,64.5,3.08,rfm,
DE,Bollinger,5,3.66,43,25.58,Left-hand bat,196.1,22.50,45.2,2.98,lfm,
Imran,Farhat,32,34.22,4142,48.74,Left-hand bat,57.1,81.33,114.3,4.26,rls,
Salman,Butt,26,29.95,3137,45.83,Left-hand bat,22.5,106.00,137.0,4.64,rob,
Faisal,Iqbal,26,26.76,2545,44.16,Right-hand bat,1.0,-,-,7.00,rob,
Mohammad,Yousuf,87,53.63,14133,52.36,Right-hand bat,1.0,-,-,3.00,rob,
Umar,Akmal,5,55.50,816,68.01,Right-hand bat,-,-,-,-,-,
Misbah-ul-Haq,,19,33.60,2600,38.76,Right-hand bat,-,-,-,-,rls,
Kamran,Akmal,48,33.55,4011,63.57,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,34,11.82,1537,30.77,Right-hand bat,1195.5,50.73,85.4,3.56,rf,
Umar,Gul,25,8.96,656,43.75,Right-hand bat,884.2,33.48,55.8,3.59,rfm,
Danish,Kaneria,57,6.60,623,47.67,Right-hand bat,2802.4,33.84,67.2,3.01,rls,
Mohammad,Asif,16,4.68,296,25.33,Left-hand bat,605.4,21.90,44.8,2.92,rfm,
