Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PA,Jaques,3,49.00,357,54.90,Left-hand bat,-,-,-,-,lm,
ML,Hayden,90,52.93,12944,60.12,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,111,59.27,15975,58.99,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,17,82.38,3278,52.77,Left-hand bat,5.0,-,-,4.60,rm,
MJ,Clarke,28,46.02,2926,56.63,Right-hand bat,43.2,16.00,32.5,2.95,lo,
A,Symonds,14,30.05,911,62.67,Right-hand bat,191.0,39.92,88.1,2.71,-,
MS,Atapattu,89,38.82,16,16,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,108,40.21,14,30,Left-hand bat,1337.4,34.36,83.6,2.46,lo,
MG,Vandort,10,51.21,1384,51.80,Left-hand bat,-,-,-,-,rm,
DPMD,Jayawardene,89,49.57,12737,52.54,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,40,40.80,5123,41.42,Right-hand bat,215.1,48.50,92.2,3.15,rob,
LPC,Silva,6,44.37,507,70.01,Right-hand bat,-,-,-,-,rls,
HAPW,Jayawardene,13,27.75,725,45.93,Right-hand bat,-,-,-,-,-,
MF,Maharoof,19,20.60,1284,40.10,Right-hand bat,415.0,57.33,103.7,3.31,rfm,
WPUJC,Vaas,99,23.50,6237,43.33,Left-hand bat,3520.0,29.44,66.0,2.67,lfm,
CRD,Fernando,27,5.86,493,27.38,Right-hand bat,682.2,31.64,52.4,3.61,rfm,
M,Muralitharan,114,11.73,1625,69.35,Right-hand bat,6280.2,21.51,53.6,2.40,rob,
AC,Gilchrist,91,48.66,6505,82.29,Left-hand bat,-,-,-,-,rob,
B,Lee,60,21.11,1962,55.96,Right-hand bat,2091.2,31.01,52.5,3.54,rf,
MG,Johnson,1,-,-,-,Left-hand bat,37.0,24.00,55.5,2.59,lf,
SR,Clark,10,14.50,167,69.46,Right-hand bat,379.4,18.78,44.6,2.52,rfm,
SCG,MacGill,41,10.20,702,49.43,Right-hand bat,1751.5,27.65,52.5,3.15,rls,
