Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JM,How,7,23.81,503,52.08,Right-hand bat,-,-,-,-,-,
MD,Bell,16,24.26,1668,37.82,Right-hand bat,-,-,-,-,rob,
SP,Fleming,109,39.89,15308,45.61,Left-hand bat,-,-,-,-,-,
MS,Sinclair,30,34.08,3517,43.61,Right-hand bat,4.0,-,-,3.25,rm,
LRPL,Taylor,3,28.33,323,52.63,Right-hand bat,3.2,-,-,3.00,rob,
JDP,Oram,26,37.56,2716,51.17,Left-hand bat,655.2,31.90,77.0,2.48,rfm,
BB,McCullum,30,30.09,2126,62.27,Right-hand bat,-,-,-,-,-,
DL,Vettori,78,27.12,4551,56.62,Left-hand bat,3109.2,34.22,77.4,2.65,lo,
KD,Mills,10,13.33,387,41.34,Right-hand bat,246.5,25.58,51.0,3.00,rfm,
JS,Patel,2,45.00,66,68.18,Right-hand bat,96.0,37.57,82.2,2.73,rob,
CS,Martin,38,2.37,315,20.31,Right-hand bat,1202.0,31.93,55.4,3.45,rfm,
AN,Cook,25,44.15,4329,45.89,Left-hand bat,-,-,-,-,-,
MP,Vaughan,74,43.42,10497,51.71,Right-hand bat,163.0,93.50,163.0,3.44,rob,
MJ,Hoggard,67,7.27,2090,22.63,Right-hand bat,2318.1,30.50,56.0,3.26,rfm,
AJ,Strauss,44,40.34,6533,50.02,Left-hand bat,-,-,-,-,lm,
KP,Pietersen,34,49.54,4820,63.73,Right-hand bat,77.0,113.66,154.0,4.42,rob,
IR,Bell,34,43.18,4712,50.40,Right-hand bat,18.0,76.00,108.0,4.22,rm,
PD,Collingwood,31,42.43,5059,44.45,Right-hand bat,168.4,50.00,92.0,3.26,rm,
TR,Ambrose,1,27.50,168,32.73,Right-hand bat,-,-,-,-,-,
RJ,Sidebottom,11,17.40,499,34.86,Left-hand bat,408.3,29.20,62.8,2.78,lfm,
SJ,Harmison,57,11.06,1105,58.09,Right-hand bat,2067.3,31.39,58.5,3.21,rfm,
MS,Panesar,24,6.80,458,29.69,Left-hand bat,953.3,33.00,67.3,2.94,lo,
