Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,110,48.62,14683,59.61,Left-hand bat,236.2,110.62,177.2,3.74,rob,
AN,Petersen,24,38.75,3124,50.86,Right-hand bat,19.0,62.00,114.0,3.26,rob,
HM,Amla,70,52.11,10996,52.61,Right-hand bat,9.0,-,-,4.11,-,
F,du Plessis,7,69.75,1258,44.35,Right-hand bat,10.0,-,-,6.00,rls,
AB,de Villiers,85,50.50,11642,54.66,Right-hand bat,33.0,49.50,99.0,3.00,rm,
D,Elgar,6,32.00,381,50.39,Left-hand bat,3.0,-,-,6.00,lo,
RJ,Peterson,12,24.61,469,68.23,Left-hand bat,310.2,32.45,60.0,3.24,lo,
VD,Philander,16,22.75,733,49.65,Right-hand bat,546.3,17.13,36.8,2.79,rfm,
KJ,Abbott,1,13.00,28,46.42,Right-hand bat,28.4,7.55,19.1,2.37,rfm,
RK,Kleinveldt,4,9.00,61,44.26,Right-hand bat,111.1,42.20,66.7,3.79,rfm,
DW,Steyn,65,13.96,2029,42.68,Right-hand bat,2277.4,22.65,41.1,3.30,rf,
Mohammad,Hafeez,32,35.12,3738,53.55,Right-hand bat,444.5,33.00,78.5,2.52,rob,
Imran,Farhat,40,32.00,4970,48.28,Left-hand bat,71.1,94.66,142.3,3.99,rls,
Azhar,Ali,27,42.26,4978,39.05,Right-hand bat,17.0,67.00,102.0,3.94,rls,
Younis,Khan,82,50.74,12879,52.40,Right-hand bat,127.0,51.66,84.6,3.66,-,
Misbah-ul-Haq,,39,43.19,5937,40.74,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,19,40.48,2567,42.57,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,4,11.12,156,57.05,Right-hand bat,-,-,-,-,rob,
Saeed,Ajmal,26,11.35,789,40.30,Right-hand bat,1377.0,27.60,62.1,2.66,rob,
Ehsan,Adil,1,10.50,34,61.76,Right-hand bat,12.1,27.00,36.5,4.43,rfm,
Mohammad,Irfan,2,4.66,53,26.41,Right-hand bat,52.5,67.00,105.6,3.80,lf,
Rahat,Ali,2,12.50,45,55.55,Right-hand bat,52.2,37.83,52.3,4.33,lfm,
