Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Cook,8,43.21,1296,46.68,Right-hand bat,2.0,-,-,8.00,rm,
D,Elgar,31,38.86,3749,45.61,Left-hand bat,149.5,41.61,69.1,3.61,lo,
HM,Amla,99,49.45,15238,50.30,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,41,32.62,4042,45.20,Left-hand bat,415.0,38.73,65.5,3.54,rob,
F,du Plessis,36,44.24,5240,42.21,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,16,31.42,1483,44.50,Right-hand bat,8.0,30.00,48.0,3.75,rm,
Q,de Kock,15,51.85,1500,72.60,Left-hand bat,-,-,-,-,-,
KJ,Abbott,11,6.78,338,28.10,Right-hand bat,346.5,22.71,53.3,2.55,rfm,
VD,Philander,39,24.07,2095,44.82,Right-hand bat,1217.2,21.54,47.1,2.74,rfm,
KA,Maharaj,4,36.66,115,95.65,Right-hand bat,133.0,34.00,72.5,2.81,lo,
K,Rabada,13,14.11,290,43.79,Left-hand bat,359.2,22.01,37.1,3.55,rf,
FDM,Karunaratne,35,33.07,4379,49.09,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,34,30.90,4862,40.68,Right-hand bat,-,-,-,-,-,
BKG,Mendis,13,31.48,1340,58.73,Right-hand bat,6.0,18.00,36.0,3.00,-,
DM,de Silva,7,50.23,1191,54.82,Right-hand bat,61.0,47.00,73.2,3.85,rob,
AD,Mathews,64,46.74,8805,50.43,Right-hand bat,618.0,54.38,119.6,2.72,rm,
LD,Chandimal,33,42.30,4358,53.39,Right-hand bat,-,-,-,-,rob,
WU,Tharanga,24,33.21,2543,53.55,Left-hand bat,-,-,-,-,-,
HMRKB,Herath,77,14.81,2721,50.64,Left-hand bat,3629.0,28.12,60.9,2.76,lo,
RAS,Lakmal,33,8.39,645,42.94,Right-hand bat,1054.1,44.07,80.0,3.30,rfm,
CBRLS,Kumara,3,6.66,40,50.00,Left-hand bat,101.0,38.27,55.0,4.16,rf,
N,Pradeep,23,4.87,295,39.66,Right-hand bat,711.0,44.63,74.8,3.57,rfm,
