Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,116,48.72,15503,59.71,Left-hand bat,236.2,110.62,177.2,3.74,rob,
D,Elgar,8,34.88,690,45.50,Left-hand bat,13.1,23.00,39.5,3.49,lo,
HM,Amla,75,51.55,11671,52.56,Right-hand bat,9.0,-,-,4.11,-,
F,du Plessis,13,51.88,2058,42.85,Right-hand bat,13.0,-,-,5.30,rls,
AB,de Villiers,91,52.28,12964,54.85,Right-hand bat,34.0,52.00,102.0,3.05,rm,
Q,de Kock,1,20.50,75,54.66,Left-hand bat,-,-,-,-,-,
JP,Duminy,23,35.46,2408,44.18,Left-hand bat,262.0,39.34,68.3,3.45,rob,
VD,Philander,22,23.45,1026,50.29,Right-hand bat,758.3,18.87,41.0,2.76,rfm,
WD,Parnell,4,14.66,133,33.08,Left-hand bat,59.3,36.85,51.0,4.33,lmf,
DW,Steyn,71,14.25,2293,42.25,Right-hand bat,2530.2,22.89,42.0,3.26,rf,
M,Morkel,55,12.27,1360,49.63,Left-hand bat,1791.1,30.28,57.1,3.17,rf,
CJL,Rogers,13,38.64,2063,46.82,Left-hand bat,-,-,-,-,rls,
DA,Warner,29,42.88,3055,71.58,Left-hand bat,49.0,54.50,73.5,4.44,rls,
AJ,Doolan,2,32.25,263,49.04,Right-hand bat,-,-,-,-,-,
SE,Marsh,9,32.86,1109,44.45,Left-hand bat,-,-,-,-,lo,
MJ,Clarke,104,50.81,14457,55.88,Right-hand bat,392.5,36.93,76.0,2.91,lo,
NM,Lyon,32,16.15,821,39.34,Right-hand bat,1191.1,32.42,63.8,3.04,rob,
SPD,Smith,19,37.60,2458,50.48,Right-hand bat,122.0,47.70,73.2,3.90,rls,
BJ,Haddin,56,35.49,5170,58.35,Right-hand bat,-,-,-,-,-,
MG,Johnson,58,22.42,2807,58.31,Left-hand bat,2151.3,27.64,50.2,3.30,lf,
RJ,Harris,23,19.16,787,60.86,Right-hand bat,783.3,23.21,48.9,2.84,rf,
PM,Siddle,53,14.24,1982,46.72,Right-hand bat,1870.3,29.37,59.6,2.95,rfm,
