Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,51,42.31,7008,53.13,Left-hand bat,43.0,137.00,258.0,3.18,rm,
AJ,Strauss,4,55.62,832,53.48,Left-hand bat,-,-,-,-,lm,
RWT,Key,9,32.00,970,49.48,Right-hand bat,-,-,-,-,rob,
MP,Vaughan,47,46.80,7023,51.98,Right-hand bat,136.0,94.00,163.2,3.45,rob,
GP,Thorpe,91,43.71,13270,46.11,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,37,29.63,2479,68.13,Right-hand bat,1039.3,38.72,81.0,2.86,rfm,
GO,Jones,5,41.16,412,59.95,Right-hand bat,-,-,-,-,-,
AF,Giles,37,19.39,1967,42.39,Right-hand bat,1462.4,38.55,85.2,2.71,lo,
MJ,Hoggard,30,7.81,822,20.92,Right-hand bat,1080.2,33.05,61.7,3.21,rfm,
SP,Jones,8,10.71,171,43.85,Left-hand bat,210.0,37.14,60.0,3.71,rfm,
SJ,Harmison,20,5.75,322,35.71,Right-hand bat,767.4,24.95,52.9,2.82,rfm,
CH,Gayle,44,38.10,5278,52.70,Left-hand bat,337.4,53.31,126.6,2.52,rob,
DS,Smith,9,31.00,1071,46.31,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,47,40.76,7284,43.09,Right-hand bat,223.0,35.35,66.9,3.17,rls,
BC,Lara,109,53.43,16549,59.73,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,77,44.86,11797,42.21,Left-hand bat,242.0,90.62,181.5,2.99,rls,
DJ,Bravo,1,27.00,127,42.51,Right-hand bat,31.4,34.00,63.3,3.22,rm,
RD,Jacobs,64,28.95,5377,47.92,Left-hand bat,-,-,-,-,-,
OAC,Banks,7,33.14,574,40.41,Right-hand bat,313.1,47.77,85.4,3.35,rob,
TL,Best,8,7.45,206,39.80,Right-hand bat,203.0,43.75,76.1,3.44,rf,
PT,Collins,25,6.32,578,33.91,Right-hand bat,923.5,33.52,63.7,3.15,lfm,
FH,Edwards,13,4.23,226,24.33,Right-hand bat,408.2,45.66,68.0,4.02,rf,
