Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,39,35.21,4594,50.58,Left-hand bat,252.2,49.46,116.4,2.54,rob,
DS,Smith,6,30.08,798,45.23,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,42,37.67,6451,41.46,Right-hand bat,143.0,51.00,85.8,3.56,rls,
BC,Lara,104,51.32,15439,59.51,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,73,42.56,11049,41.60,Left-hand bat,241.0,90.62,180.7,3.00,rls,
DR,Smith,3,38.80,250,77.60,Right-hand bat,24.0,38.00,72.0,3.16,rm,
RD,Jacobs,59,28.04,4997,47.70,Left-hand bat,-,-,-,-,-,
TL,Best,3,8.60,109,39.44,Right-hand bat,72.3,37.42,62.1,3.61,rf,
A,Sanford,11,4.80,328,21.95,Right-hand bat,369.3,43.86,73.9,3.56,rfm,
PT,Collins,20,7.00,478,38.07,Right-hand bat,742.4,39.22,75.5,3.11,lfm,
CD,Collymore,9,12.00,275,30.54,Right-hand bat,301.0,31.67,64.5,2.94,rfm,
ME,Trescothick,45,41.46,6066,52.63,Left-hand bat,23.0,66.00,138.0,2.86,rm,
MP,Vaughan,42,45.24,6201,51.07,Right-hand bat,120.0,80.40,144.0,3.35,rob,
MA,Butcher,64,35.31,9140,43.27,Left-hand bat,150.1,36.06,60.0,3.60,rm,
N,Hussain,93,36.76,13828,40.14,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,85,42.34,12380,45.83,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,31,26.08,1821,70.18,Right-hand bat,858.5,45.07,93.6,2.88,rfm,
CMW,Read,10,15.50,541,34.38,Right-hand bat,-,-,-,-,-,
AF,Giles,32,18.07,1786,39.47,Right-hand bat,1264.0,40.44,89.2,2.71,lo,
MJ,Hoggard,24,8.58,638,22.88,Right-hand bat,881.2,31.96,60.7,3.15,rfm,
SP,Jones,4,17.33,69,75.36,Left-hand bat,94.0,23.85,40.2,3.55,rfm,
SJ,Harmison,14,6.43,281,36.65,Right-hand bat,486.1,24.36,51.1,2.85,rfm,
