Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,1,68.50,216,63.42,Left-hand bat,-,-,-,-,-,
Junaid,Siddique,1,37.50,152,49.34,Left-hand bat,-,-,-,-,rob,
Habibul,Bashar,48,31.77,4930,60.58,Right-hand bat,47.0,-,-,4.61,rob,
Mohammad,Ashraful,39,25.33,3976,45.87,Right-hand bat,189.1,79.27,103.1,4.60,rob,
Shahriar,Nafees,12,27.12,1237,52.62,Left-hand bat,-,-,-,-,-,
Aftab,Ahmed,11,18.80,709,55.71,Right-hand bat,35.0,58.66,70.0,5.02,rm,
Mushfiqur,Rahim,5,15.33,395,34.93,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,26,11.11,687,71.17,Right-hand bat,757.5,38.53,71.0,3.25,rfm,
Shahadat,Hossain,12,5.33,286,33.56,Right-hand bat,277.3,46.44,61.6,4.51,rmf,
Enamul,Haque jnr,12,5.14,212,16.98,Right-hand bat,436.3,41.25,81.8,3.02,lo,
Sajedul,Islam,1,2.50,8,62.50,Left-hand bat,22.0,42.00,66.0,3.81,lm,
CD,Cumming,10,24.93,1151,34.66,Right-hand bat,-,-,-,-,-,
MD,Bell,14,26.56,1622,37.66,Right-hand bat,-,-,-,-,rob,
PG,Fulton,6,26.75,431,49.65,Right-hand bat,-,-,-,-,rm,
SP,Fleming,107,39.46,14977,45.32,Left-hand bat,-,-,-,-,-,
MS,Sinclair,28,35.16,3390,43.56,Right-hand bat,4.0,-,-,3.25,rm,
JDP,Oram,24,40.55,2678,51.49,Left-hand bat,616.2,33.51,78.6,2.55,rfm,
BB,McCullum,28,30.07,1994,61.83,Right-hand bat,-,-,-,-,-,
DL,Vettori,76,25.65,4262,55.37,Left-hand bat,3035.5,34.31,76.8,2.67,lo,
KD,Mills,8,12.00,287,41.81,Right-hand bat,192.4,30.85,57.8,3.20,rfm,
IE,O'Brien,5,4.14,68,42.64,Right-hand bat,119.3,64.00,102.4,3.74,rfm,
CS,Martin,36,2.46,302,21.19,Right-hand bat,1128.0,33.55,57.3,3.50,rfm,
