Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,49,44.63,6884,49.27,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,28,49.25,3750,57.78,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,54,43.71,5899,54.83,Right-hand bat,63.5,40.00,95.7,2.50,rm,
ME,Waugh,123,42.57,15025,52.13,Right-hand bat,768.0,40.00,80.8,2.96,-,
SR,Waugh,146,50.72,19972,47.75,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
DR,Martyn,23,57.25,2788,55.45,Right-hand bat,23.0,60.00,138.0,2.60,rm,
AC,Gilchrist,29,57.30,2385,79.28,Left-hand bat,-,-,-,-,rob,
SK,Warne,99,16.04,3649,54.09,Right-hand bat,4583.2,26.52,63.0,2.52,rls,
B,Lee,19,25.78,693,52.09,Right-hand bat,575.3,25.09,44.8,3.35,rf,
HH,Gibbs,36,39.74,5181,45.26,Right-hand bat,-,-,-,-,-,
G,Kirsten,81,41.60,13246,41.46,Left-hand bat,56.1,70.50,168.5,2.51,rob,
AG,Prince,1,38.50,147,52.38,Left-hand bat,-,-,-,-,rob,
JH,Kallis,58,46.88,9923,38.27,Right-hand bat,1266.5,30.19,70.3,2.57,rfm,
ND,McKenzie,22,36.69,2975,40.70,Right-hand bat,9.0,-,-,6.00,rm,
HH,Dippenaar,15,21.26,1222,40.01,Right-hand bat,-,-,-,-,rob,
MV,Boucher,50,28.86,3486,50.51,Right-hand bat,-,-,-,-,rm,
N,Boje,19,21.68,1356,39.97,Left-hand bat,578.3,29.63,70.8,2.50,lo,
M,Ntini,21,7.53,246,45.93,Right-hand bat,592.1,37.84,77.2,2.94,rf,
A,Nel,3,3.50,18,38.88,Right-hand bat,85.3,36.12,64.1,3.38,rfm,
AA,Donald,72,10.68,1856,35.12,Right-hand bat,2586.3,22.25,47.0,2.83,rf,
JN,Gillespie,31,14.81,1447,27.64,Right-hand bat,977.1,25.33,49.6,3.05,rf,
GD,McGrath,82,6.63,1041,38.90,Right-hand bat,3274.1,21.67,51.0,2.54,rfm,
