Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PG,Fulton,22,26.83,2441,39.57,Right-hand bat,-,-,-,-,rm,
HD,Rutherford,12,30.55,1036,58.97,Left-hand bat,-,-,-,-,lo,
KS,Williamson,31,36.37,4570,42.97,Right-hand bat,269.1,41.13,73.4,3.36,rob,
TWM,Latham,1,14.50,72,40.27,Left-hand bat,-,-,-,-,rm,
BB,McCullum,84,38.09,8596,60.71,Right-hand bat,6.0,-,-,3.00,-,
CJ,Anderson,7,32.70,550,59.45,Left-hand bat,120.0,30.54,65.4,2.80,lmf,
BJ,Watling,21,35.22,2529,43.17,Right-hand bat,-,-,-,-,-,
JDS,Neesham,1,170.00,189,89.94,Left-hand bat,23.0,87.00,138.0,3.78,rmf,
TG,Southee,31,19.00,987,86.62,Right-hand bat,1087.5,30.69,58.2,3.16,rmf,
N,Wagner,14,12.93,493,39.35,Left-hand bat,502.4,35.00,60.3,3.48,lmf,
TA,Boult,22,18.85,467,56.53,Right-hand bat,744.2,26.59,54.4,2.93,lfm,
S,Dhawan,7,48.54,771,69.26,Left-hand bat,1.0,-,-,3.00,rob,
M,Vijay,22,35.24,2743,47.53,Right-hand bat,1.0,-,-,3.00,rob,
CA,Pujara,19,58.92,3228,51.11,Right-hand bat,-,-,-,-,rls,
I,Sharma,55,9.22,1663,29.40,Right-hand bat,1837.3,37.56,67.2,3.35,rfm,
V,Kohli,24,46.51,3417,50.36,Right-hand bat,24.0,-,-,2.91,rm,
RG,Sharma,6,56.87,809,56.24,Right-hand bat,26.4,-,-,3.52,rob,
AM,Rahane,5,47.37,715,53.00,Right-hand bat,-,-,-,-,rm,
MS,Dhoni,83,38.77,7423,60.07,Right-hand bat,16.0,-,-,4.18,rm,
RA,Jadeja,8,20.77,241,77.59,Left-hand bat,414.4,26.30,69.1,2.28,lo,
Z,Khan,92,11.95,2381,51.70,Right-hand bat,3130.5,32.94,60.4,3.27,lfm,
Mohammed,Shami,6,3.33,55,36.36,Right-hand bat,224.0,29.48,49.7,3.55,rf,
