Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shoaib,Malik,14,33.52,1441,44.20,Right-hand bat,202.1,58.33,101.0,3.46,rob,
Salman,Butt,11,33.90,1327,51.09,Left-hand bat,-,-,-,-,rob,
Younis,Khan,41,48.72,6375,52.73,Right-hand bat,44.0,84.50,132.0,3.84,-,
Mohammad,Yousuf,64,50.79,9824,50.67,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,107,51.72,15031,54.36,Right-hand bat,1.3,-,-,5.33,lo,
Shahid,Afridi,22,39.74,1820,85.16,Right-hand bat,427.5,32.95,62.6,3.15,rls,
Abdul,Razzaq,38,27.92,3935,40.45,Right-hand bat,980.0,38.24,74.4,3.08,rfm,
Kamran,Akmal,20,28.93,1545,61.81,Right-hand bat,-,-,-,-,-,
Shoaib,Akhtar,41,10.04,1216,40.46,Right-hand bat,1224.2,25.51,45.3,3.37,rf,
Mohammad,Asif,2,18.00,80,22.50,Left-hand bat,52.0,191.00,312.0,3.67,rfm,
Danish,Kaneria,33,5.30,306,39.86,Right-hand bat,1521.0,31.53,62.5,3.02,rls,
V,Sehwag,41,56.32,4791,75.24,Right-hand bat,107.3,134.33,215.0,3.74,rob,
R,Dravid,96,58.43,19455,42.34,Right-hand bat,20.0,39.00,120.0,1.95,rob,
VVS,Laxman,71,44.01,8870,49.61,Right-hand bat,42.0,100.00,252.0,2.38,rob,
SR,Tendulkar,128,56.48,,,Right-hand bat,544.0,49.78,88.2,3.38,-,
Yuvraj,Singh,12,35.35,945,52.38,Left-hand bat,23.0,89.00,138.0,3.86,lo,
MS,Dhoni,5,59.40,352,84.37,Right-hand bat,1.0,-,-,13.00,rm,
IK,Pathan,20,29.59,1372,47.44,Left-hand bat,677.1,29.69,54.1,3.28,lmf,
A,Kumble,102,17.17,4595,38.12,Right-hand bat,5344.2,28.55,65.3,2.62,rls,
Harbhajan,Singh,52,15.67,1270,69.13,Right-hand bat,2306.5,29.49,63.2,2.80,rob,
Z,Khan,41,12.55,854,55.85,Right-hand bat,1283.5,35.76,65.2,3.28,lfm,
RP,Singh,1,6.00,29,20.68,Right-hand bat,47.0,32.80,56.4,3.48,lfm,
