Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Z,Crawley,3,18.50,193,38.34,Right-hand bat,-,-,-,-,rob,
DP,Sibley,5,39.14,729,37.58,Right-hand bat,-,-,-,-,rob,
JL,Denly,13,31.04,1908,39.04,Right-hand bat,62.0,100.00,186.0,3.22,rls,
JE,Root,91,48.27,13727,54.50,Right-hand bat,434.0,48.75,93.0,3.14,rob,
BA,Stokes,62,36.93,6871,58.59,Left-hand bat,1420.1,32.93,59.5,3.31,rfm,
OJ,Pope,6,51.85,759,47.82,Right-hand bat,-,-,-,-,-,
JC,Buttler,40,32.29,3624,57.91,Right-hand bat,-,-,-,-,-,
SM,Curran,16,28.16,1044,64.75,Left-hand bat,336.4,30.83,56.1,3.29,lmf,
DM,Bess,4,18.66,234,47.86,Right-hand bat,144.4,29.72,78.9,2.26,rob,
MA,Wood,14,17.84,516,65.69,Right-hand bat,429.1,36.10,66.0,3.28,rf,
D,Elgar,62,38.76,8334,46.05,Left-hand bat,170.3,43.93,68.2,3.86,lo,
PJ,Malan,2,29.75,416,28.60,Right-hand bat,-,-,-,-,rmf,
Zubayr,Hamza,5,18.10,340,53.23,Right-hand bat,-,-,-,-,rls,
A,Nortje,5,11.28,366,21.58,Right-hand bat,139.3,41.33,69.7,3.55,rf,
F,du Plessis,64,40.23,8461,45.65,Right-hand bat,13.0,-,-,5.30,rls,
HE,van der Dussen,3,29.33,505,34.85,Right-hand bat,-,-,-,-,rls,
Q,de Kock,46,38.61,3977,70.88,Left-hand bat,-,-,-,-,-,
VD,Philander,63,24.51,3981,44.33,Right-hand bat,1877.0,22.29,50.7,2.63,rfm,
KA,Maharaj,30,15.30,1063,60.48,Right-hand bat,1113.0,33.19,60.7,3.28,lo,
K,Rabada,43,11.43,1320,45.90,Left-hand bat,1335.1,22.95,40.6,3.38,rf,
D,Paterson,1,-,46,84.78,Right-hand bat,24.0,62.00,144.0,2.58,rfm,
SCJ,Broad,137,18.52,4932,64.21,Left-hand bat,4655.5,28.51,57.8,2.95,rfm,
