Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TMK,Mawoyo,1,39.00,171,45.61,Right-hand bat,-,-,-,-,rmf,
V,Sibanda,4,20.50,303,54.12,Right-hand bat,-,-,-,-,-,
H,Masakadza,16,28.83,2058,43.44,Right-hand bat,21.0,19.50,63.0,1.85,rm,
BRM,Taylor,11,28.47,1256,47.61,Right-hand bat,7.0,-,-,5.42,rob,
CR,Ervine,1,41.00,86,47.67,Left-hand bat,-,-,-,-,rob,
T,Taibu,25,30.11,3290,41.18,Right-hand bat,8.0,27.00,48.0,3.37,rm,
E,Chigumbura,7,14.76,478,40.16,Right-hand bat,172.1,49.58,86.0,3.45,rfm,
RW,Price,19,9.28,757,30.64,Right-hand bat,872.1,35.61,73.7,2.89,lo,
KM,Jarvis,1,-,24,16.66,Right-hand bat,32.3,25.60,39.0,3.93,rfm,
BV,Vitori,1,12.00,19,63.15,Left-hand bat,38.0,24.40,45.6,3.21,lfm,
CB,Mpofu,7,2.71,106,17.92,Right-hand bat,171.2,52.23,79.0,3.96,rfm,
Tamim,Iqbal,20,39.55,2429,61.87,Left-hand bat,4.0,-,-,2.50,-,
Imrul,Kayes,14,17.42,1082,45.10,Left-hand bat,2.0,-,-,4.00,-,
Shahriar,Nafees,17,26.29,1692,52.83,Left-hand bat,-,-,-,-,-,
Mohammad,Ashraful,56,23.02,5167,46.79,Right-hand bat,265.1,59.40,79.5,4.48,rob,
Mahmudullah,,10,34.11,1083,56.69,Right-hand bat,241.5,36.26,63.0,3.44,rob,
Shakib,Al Hasan,22,31.32,2216,56.54,Left-hand bat,891.1,32.05,67.6,2.84,lo,
Mushfiqur,Rahim,24,27.15,2737,43.66,Right-hand bat,-,-,-,-,-,
Abdur,Razzak,9,17.83,326,65.64,Left-hand bat,355.3,65.83,118.5,3.33,lo,
Shafiul,Islam,6,13.54,248,60.08,Right-hand bat,166.0,71.12,124.5,3.42,rfm,
Rubel,Hossain,9,7.44,212,31.60,Right-hand bat,259.0,72.25,97.1,4.46,rf,
Robiul,Islam,2,10.50,27,77.77,Right-hand bat,66.0,91.00,132.0,4.13,rfm,
