Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,38,40.56,5624,46.88,Right-hand bat,38.0,107.00,228.0,2.81,rob,
S,Dhawan,20,42.18,2296,60.62,Left-hand bat,9.0,-,-,2.00,rob,
CA,Pujara,33,46.84,4990,48.81,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,42,46.28,5940,53.77,Right-hand bat,25.0,-,-,2.80,rm,
AM,Rahane,23,44.35,2953,55.57,Right-hand bat,-,-,-,-,rm,
R,Ashwin,33,33.76,2279,57.78,Right-hand bat,1579.2,25.11,51.7,2.91,rob,
WP,Saha,12,22.61,1009,40.33,Right-hand bat,-,-,-,-,-,
A,Mishra,19,22.39,1059,59.20,Right-hand bat,739.1,34.00,65.2,3.12,rls,
Mohammed,Shami,13,14.07,283,64.66,Right-hand bat,476.3,35.11,56.0,3.75,rf,
KC,Brathwaite,28,34.54,4104,42.93,Right-hand bat,110.0,34.63,60.0,3.46,rob,
R,Chandrika,4,16.75,427,31.38,Right-hand bat,-,-,-,-,rob,
D,Bishoo,16,16.72,679,44.32,Left-hand bat,711.1,38.89,73.5,3.17,rls,
DM,Bravo,43,40.66,6534,46.05,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,65,33.39,7668,47.90,Right-hand bat,732.0,59.63,107.1,3.34,rob,
J,Blackwood,16,30.76,1467,54.53,Right-hand bat,38.3,78.50,115.5,4.07,rob,
RL,Chase,1,15.50,73,42.46,Right-hand bat,34.0,-,-,3.00,rob,
SO,Dowrich,3,33.60,376,44.68,Right-hand bat,-,-,-,-,-,
JO,Holder,14,27.18,928,64.43,Right-hand bat,328.5,42.95,93.9,2.74,rmf,
CR,Brathwaite,3,45.25,284,63.73,Right-hand bat,68.0,242.00,408.0,3.55,rfm,
ST,Gabriel,17,4.21,156,37.82,Right-hand bat,386.3,37.38,64.4,3.48,rf,
I,Sharma,69,8.87,1918,28.67,Right-hand bat,2267.3,37.06,67.3,3.30,rfm,
UT,Yadav,18,7.78,271,40.22,Right-hand bat,502.0,34.24,51.9,3.95,rf,
