Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,87,49.42,14940,47.63,Left-hand bat,1.0,-,-,1.00,-,
NRD,Compton,4,34.66,613,33.93,Right-hand bat,-,-,-,-,rob,
IJL,Trott,38,49.50,6351,46.76,Right-hand bat,97.0,113.66,194.0,3.51,rm,
KP,Pietersen,92,49.42,11771,62.98,Right-hand bat,214.3,86.90,128.7,4.05,rob,
IR,Bell,83,46.71,11227,50.76,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,1,93.00,285,32.63,Right-hand bat,1.0,-,-,5.00,rob,
MJ,Prior,62,43.19,5283,62.95,Right-hand bat,-,-,-,-,-,
TT,Bresnan,18,31.28,1047,41.83,Right-hand bat,625.3,32.54,65.8,2.96,rmf,
GP,Swann,50,23.52,1527,77.01,Right-hand bat,2118.1,29.13,59.9,2.91,rob,
JM,Anderson,77,10.90,1867,37.97,Left-hand bat,2823.5,30.39,58.8,3.10,rfm,
MS,Panesar,45,5.32,673,31.64,Left-hand bat,1878.0,32.64,70.8,2.76,lo,
G,Gambhir,54,44.18,7800,51.55,Left-hand bat,2.0,-,-,2.00,rls,
V,Sehwag,102,50.05,10388,82.39,Right-hand bat,621.5,47.35,93.2,3.04,rob,
CA,Pujara,9,58.53,1571,48.44,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,194,54.32,,,Right-hand bat,697.4,54.64,93.0,3.52,-,
V,Kohli,14,38.73,1947,45.76,Right-hand bat,11.0,-,-,3.18,rm,
MS,Dhoni,73,38.06,6634,58.53,Right-hand bat,13.0,-,-,4.46,rm,
RA,Jadeja,1,12.00,31,38.70,Left-hand bat,70.0,39.00,140.0,1.67,lo,
R,Ashwin,12,45.84,923,64.57,Right-hand bat,664.1,32.41,63.2,3.07,rob,
PP,Chawla,3,2.00,23,26.08,Left-hand bat,82.0,38.57,70.2,3.29,rls,
PP,Ojha,20,12.28,482,17.84,Left-hand bat,1119.4,31.62,70.7,2.68,lo,
I,Sharma,47,10.09,1536,28.90,Right-hand bat,1544.3,38.00,67.6,3.37,rfm,
