Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TWM,Latham,6,48.83,1362,43.02,Left-hand bat,-,-,-,-,rm,
BB,McCullum,89,37.08,8991,60.62,Right-hand bat,22.1,66.00,133.0,2.97,-,
KS,Williamson,36,38.82,5680,43.06,Right-hand bat,290.1,40.66,72.5,3.36,rob,
LRPL,Taylor,59,45.91,7865,57.21,Right-hand bat,16.0,24.00,48.0,3.00,rob,
CJ,Anderson,9,29.07,714,57.00,Left-hand bat,154.0,34.23,71.0,2.88,lmf,
JDS,Neesham,6,44.27,715,68.11,Left-hand bat,84.1,52.40,101.0,3.11,rmf,
BJ,Watling,26,35.66,3328,41.79,Right-hand bat,-,-,-,-,-,
MD,Craig,5,39.00,511,45.79,Left-hand bat,200.0,55.20,80.0,4.14,rob,
TG,Southee,36,17.75,1119,85.70,Right-hand bat,1257.1,30.33,59.3,3.06,rmf,
IS,Sodhi,10,26.25,510,61.76,Right-hand bat,341.4,52.83,85.4,3.71,rls,
TA,Boult,27,17.00,582,52.57,Right-hand bat,918.4,28.06,58.0,2.90,lfm,
Shan,Masood,3,24.83,349,42.69,Left-hand bat,-,-,-,-,rmf,
Taufeeq,Umar,44,37.98,6626,44.71,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,38,41.88,7088,39.58,Right-hand bat,35.0,62.00,105.0,3.54,rls,
Younis,Khan,95,54.03,15938,52.21,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,52,49.81,8496,43.38,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,32,38.73,4044,43.10,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,12,45.88,1101,70.84,Right-hand bat,-,-,-,-,rob,
Yasir,Shah,4,2.50,49,10.20,Right-hand bat,174.3,22.47,45.5,2.96,rls,
Ehsan,Adil,2,7.00,40,52.50,Right-hand bat,49.1,40.00,73.7,3.25,rfm,
Zulfiqar,Babar,6,19.50,67,58.20,Right-hand bat,322.2,30.09,58.6,3.08,lo,
Rahat,Ali,10,12.28,169,50.88,Right-hand bat,344.4,38.44,76.5,3.01,lfm,
