Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,82,48.33,9575,73.20,Left-hand bat,57.0,67.25,85.5,4.71,rls,
JA,Burns,19,40.18,2214,58.08,Right-hand bat,-,-,-,-,-,
M,Labuschagne,12,58.05,1962,56.21,Right-hand bat,114.0,38.63,62.1,3.72,rls,
SPD,Smith,71,63.14,12633,55.98,Right-hand bat,230.1,56.47,81.2,4.17,rls,
MS,Wade,30,30.68,2642,51.09,Left-hand bat,4.0,-,-,3.75,rm,
TM,Head,15,40.82,1824,51.48,Left-hand bat,19.0,-,-,3.42,rob,
TD,Paine,29,30.40,2776,43.80,Right-hand bat,-,-,-,-,rm,
PJ,Cummins,28,17.75,1663,38.42,Right-hand bat,1058.5,22.18,47.4,2.80,rf,
MA,Starc,55,22.60,2185,68.28,Left-hand bat,1901.0,26.94,47.9,3.37,lf,
NM,Lyon,94,12.33,2169,47.21,Right-hand bat,4015.1,32.14,64.0,3.01,rob,
JR,Hazlewood,51,12.18,908,44.27,Left-hand bat,1836.3,26.20,56.5,2.78,rfm,
JA,Raval,23,30.55,2595,42.38,Left-hand bat,14.0,34.00,84.0,2.42,rls,
TWM,Latham,48,43.16,7441,46.98,Left-hand bat,-,-,-,-,rm,
KS,Williamson,77,52.21,12351,51.57,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,97,47.17,11851,60.11,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,30,41.95,3382,49.61,Left-hand bat,-,-,-,-,rob,
N,Wagner,45,12.04,1211,43.76,Left-hand bat,1675.0,26.78,51.8,3.10,lmf,
BJ,Watling,66,40.30,8373,42.84,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,20,39.38,1195,85.69,Right-hand bat,500.5,30.25,75.1,2.41,rmf,
MJ,Santner,21,26.33,1671,42.54,Left-hand bat,596.2,43.15,94.1,2.75,lo,
TG,Southee,70,17.93,1914,86.20,Right-hand bat,2618.5,29.61,58.8,3.01,rmf,
LH,Ferguson,1,-,9,11.11,Right-hand bat,11.0,-,-,4.27,rf,
