Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ND,McKenzie,47,38.39,6031,43.92,Right-hand bat,14.0,-,-,4.78,rm,
GC,Smith,66,48.57,8785,61.37,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HM,Amla,25,37.11,3342,47.75,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,119,57.14,21964,43.96,Right-hand bat,2568.5,31.30,67.0,2.80,rfm,
AG,Prince,41,40.94,5649,42.04,Left-hand bat,16.0,47.00,96.0,2.93,rob,
AB,de Villiers,40,39.55,4735,54.29,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,114,30.02,8475,49.95,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,6,18.66,184,60.86,Left-hand bat,142.5,32.35,50.4,3.85,rf,
PL,Harris,13,7.25,421,27.55,Right-hand bat,442.5,30.76,69.9,2.63,lo,
DW,Steyn,23,9.80,440,46.81,Right-hand bat,716.5,21.60,35.8,3.61,rf,
M,Ntini,87,9.79,1198,52.33,Right-hand bat,2977.1,27.85,51.9,3.21,rf,
W,Jaffer,31,34.10,4045,48.05,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,57,51.75,6292,76.49,Right-hand bat,289.1,36.29,72.2,3.01,rob,
R,Dravid,122,54.88,24075,41.94,Right-hand bat,20.0,39.00,120.0,1.95,rob,
VVS,Laxman,93,43.82,11763,49.17,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SC,Ganguly,106,42.71,13184,51.51,Left-hand bat,508.2,51.31,95.3,3.23,rm,
Yuvraj,Singh,23,32.81,1888,55.61,Left-hand bat,47.0,41.75,70.5,3.55,lo,
MS,Dhoni,29,33.76,2250,63.02,Right-hand bat,1.0,-,-,13.00,rm,
Harbhajan,Singh,66,15.65,1762,64.86,Right-hand bat,3006.4,31.03,65.6,2.83,rob,
PP,Chawla,2,2.50,21,23.80,Left-hand bat,34.1,45.66,68.3,4.00,rls,
S,Sreesanth,14,15.50,334,64.97,Right-hand bat,478.5,31.46,57.4,3.28,rfm,
I,Sharma,6,28.50,153,37.25,Right-hand bat,175.4,36.47,62.0,3.52,rfm,
