Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,10,49.00,1071,59.47,Left-hand bat,16.0,40.00,96.0,2.50,rob,
HH,Gibbs,45,43.76,6409,48.47,Right-hand bat,-,-,-,-,-,
JA,Rudolph,2,293.00,521,56.23,Left-hand bat,-,-,-,-,rls,
HH,Dippenaar,19,28.07,1759,41.50,Right-hand bat,-,-,-,-,rob,
ND,McKenzie,30,35.06,3632,41.51,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,60,30.46,4128,50.92,Right-hand bat,-,-,-,-,rm,
SM,Pollock,70,33.55,4958,50.08,Right-hand bat,2558.0,20.47,53.8,2.28,rfm,
RJ,Peterson,1,61.00,109,55.96,Left-hand bat,35.5,13.60,43.0,1.89,lo,
AC,Dawson,2,10.00,42,23.80,Right-hand bat,42.0,23.40,50.4,2.78,rmf,
PR,Adams,38,8.18,824,32.76,Right-hand bat,1215.2,29.93,61.7,2.90,lc,
M,Ntini,31,8.10,321,50.46,Right-hand bat,948.4,28.39,56.9,2.99,rf,
Javed,Omar,12,25.52,1690,34.73,Right-hand bat,1.0,-,-,12.00,rls,
Mehrab,Hossain,9,13.38,738,32.65,Right-hand bat,2.0,-,-,2.50,rm,
Habibul,Bashar,19,33.00,2143,56.97,Right-hand bat,38.0,-,-,5.10,rob,
Mohammad,Ashraful,11,22.04,1156,40.05,Right-hand bat,86.0,77.00,103.2,4.47,rob,
Akram,Khan,8,16.18,686,37.75,Right-hand bat,-,-,-,-,rm,
Alok,Kapali,7,26.00,667,50.67,Right-hand bat,108.2,215.50,325.0,3.97,rls,
Khaled,Mahmud,5,11.50,174,52.87,Right-hand bat,67.0,233.00,402.0,3.47,rm,
Mohammad,Salim,2,16.33,128,38.28,Right-hand bat,-,-,-,-,-,
Mohammad,Rafique,3,16.00,136,58.82,Left-hand bat,113.2,31.33,75.5,2.48,lo,
Tapash,Baisya,7,8.81,246,39.43,Right-hand bat,184.3,56.23,85.1,3.96,rfm,
Mashrafe,Mortaza,6,6.90,104,73.07,Right-hand bat,148.4,38.21,63.7,3.59,rfm,
