Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,30,38.29,3785,58.67,Left-hand bat,5.0,-,-,4.00,-,
Anamul,Haque,3,10.66,173,36.99,Right-hand bat,-,-,-,-,-,
Marshall,Ayub,2,26.50,249,42.57,Right-hand bat,2.0,-,-,7.50,rls,
Mominul,Haque,5,83.42,972,60.08,Left-hand bat,22.1,75.00,133.0,3.38,lo,
Shakib,Al Hasan,32,36.92,3492,60.28,Left-hand bat,1283.0,32.62,68.1,2.87,lo,
Mushfiqur,Rahim,36,32.46,4503,46.14,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,12,45.21,1497,57.38,Right-hand bat,117.0,52.16,117.0,2.67,rob,
Sohag,Gazi,8,21.66,453,57.39,Right-hand bat,419.2,35.32,74.0,2.86,rob,
Abdur,Razzak,11,16.71,363,64.46,Left-hand bat,465.3,67.13,121.4,3.31,lo,
Rubel,Hossain,18,7.17,343,35.56,Right-hand bat,511.0,78.00,117.9,3.96,rf,
Al-Amin,Hossain,1,-,1,0.00,Right-hand bat,16.0,58.00,96.0,3.62,rmf,
PG,Fulton,17,31.22,2074,40.64,Right-hand bat,-,-,-,-,rm,
HD,Rutherford,7,33.91,641,63.49,Left-hand bat,-,-,-,-,lo,
KS,Williamson,27,34.78,3945,41.44,Right-hand bat,254.1,38.18,69.3,3.30,rob,
LRPL,Taylor,50,42.81,6303,57.73,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,79,34.98,7455,60.53,Right-hand bat,6.0,-,-,3.00,-,
CJ,Anderson,2,41.66,184,67.93,Left-hand bat,31.0,22.00,62.0,2.12,lmf,
BJ,Watling,16,34.58,1834,45.25,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,18,10.87,803,41.96,Right-hand bat,530.4,36.26,63.6,3.41,rfm,
N,Wagner,9,11.40,363,31.40,Left-hand bat,338.0,36.00,65.4,3.30,lmf,
IS,Sodhi,2,40.50,92,88.04,Right-hand bat,72.0,44.16,72.0,3.68,rls,
TA,Boult,17,16.53,406,52.95,Right-hand bat,545.0,30.82,62.8,2.94,lfm,
