Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,60,39.60,7359,55.42,Left-hand bat,710.2,37.04,86.9,2.55,rob,
D,Ganga,37,26.70,4287,39.86,Right-hand bat,27.0,-,-,3.18,rob,
RR,Sarwan,62,39.51,9281,44.70,Right-hand bat,291.1,46.19,83.1,3.33,rls,
BC,Lara,127,52.36,19011,60.32,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,97,45.19,15201,42.81,Left-hand bat,260.0,96.12,195.0,2.95,rls,
DJ,Bravo,15,34.18,2038,45.28,Right-hand bat,372.3,35.79,65.7,3.26,rm,
MN,Samuels,22,29.62,2285,45.38,Right-hand bat,218.0,140.60,261.6,3.22,rob,
D,Ramdin,11,23.88,956,42.46,Right-hand bat,-,-,-,-,-,
JE,Taylor,6,10.66,129,49.61,Right-hand bat,134.0,57.44,89.3,3.85,rf,
PT,Collins,31,6.10,676,34.31,Right-hand bat,1119.4,34.38,64.5,3.19,lfm,
CD,Collymore,22,8.27,478,31.17,Right-hand bat,746.0,31.67,65.8,2.88,rfm,
W,Jaffer,13,36.70,1904,46.27,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,48,53.44,5357,75.82,Right-hand bat,194.4,51.50,97.3,3.17,rob,
VVS,Laxman,76,43.18,9420,49.51,Right-hand bat,42.0,100.00,252.0,2.38,rob,
R,Dravid,103,58.55,21041,42.29,Right-hand bat,20.0,39.00,120.0,1.95,rob,
Yuvraj,Singh,18,34.69,1514,52.70,Left-hand bat,24.0,90.00,144.0,3.75,lo,
M,Kaif,12,35.58,1508,40.11,Right-hand bat,3.0,-,-,1.33,rob,
MS,Dhoni,12,34.11,783,74.07,Right-hand bat,1.0,-,-,13.00,rm,
A,Kumble,109,17.74,5109,38.55,Right-hand bat,5784.2,28.93,65.9,2.63,rls,
Harbhajan,Singh,56,16.11,1408,68.67,Right-hand bat,2506.3,30.17,64.5,2.80,rob,
S,Sreesanth,4,29.50,117,50.42,Right-hand bat,145.5,35.28,62.5,3.38,rfm,
MM,Patel,5,8.00,92,34.78,Right-hand bat,205.0,28.63,55.9,3.07,rmf,
