Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,79,44.56,10886,52.39,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,58,56.38,8299,63.18,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,12,45.22,1584,51.38,Left-hand bat,97.5,32.36,53.3,3.63,lc,
DR,Martyn,47,48.71,6348,51.41,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,23,48.02,2696,62.35,Left-hand bat,134.2,25.15,62.0,2.43,lo,
MJ,Clarke,3,75.20,683,55.05,Right-hand bat,1.0,-,-,4.00,lo,
AC,Gilchrist,59,51.71,4504,81.52,Left-hand bat,-,-,-,-,rob,
SK,Warne,115,15.97,4318,54.74,Right-hand bat,5388.2,25.59,59.7,2.56,rls,
JN,Gillespie,57,14.50,2405,30.76,Right-hand bat,1963.0,24.97,53.0,2.82,rf,
MS,Kasprowicz,25,10.06,684,44.15,Right-hand bat,818.5,33.20,66.3,3.00,rfm,
GD,McGrath,100,6.50,1186,39.46,Right-hand bat,3923.0,21.73,52.1,2.49,rfm,
A,Chopra,10,23.00,1263,34.60,Right-hand bat,-,-,-,-,-,
V,Sehwag,26,53.26,3077,72.70,Right-hand bat,88.3,111.33,177.0,3.77,rob,
R,Dravid,81,56.61,16548,42.08,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,115,56.76,,,Right-hand bat,488.0,45.71,83.6,3.27,-,
VVS,Laxman,56,44.35,7285,49.92,Right-hand bat,42.0,100.00,252.0,2.38,rob,
M,Kaif,6,26.70,778,34.31,Right-hand bat,3.0,-,-,1.33,rob,
PA,Patel,19,31.85,1483,45.11,Left-hand bat,-,-,-,-,-,
AB,Agarkar,22,15.45,918,52.17,Right-hand bat,726.3,46.66,82.2,3.40,rf,
A,Kumble,87,16.44,3960,37.37,Right-hand bat,4614.2,28.20,66.2,2.55,rls,
M,Kartik,6,12.28,223,38.56,Left-hand bat,238.3,43.40,95.4,2.72,lo,
Z,Khan,32,10.15,609,53.36,Right-hand bat,1007.5,35.90,66.4,3.24,lfm,
