Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CD,Cumming,3,26.60,399,33.33,Right-hand bat,-,-,-,-,-,
JAH,Marshall,1,16.00,63,50.79,Right-hand bat,-,-,-,-,rm,
HJH,Marshall,5,54.00,888,42.56,Right-hand bat,1.0,-,-,4.00,rm,
SP,Fleming,92,38.44,13128,43.92,Left-hand bat,-,-,-,-,-,
NJ,Astle,69,37.63,8362,49.05,Right-hand bat,830.5,47.87,127.8,2.24,rm,
L,Vincent,18,28.56,2143,42.65,Right-hand bat,-,-,-,-,rm,
BB,McCullum,13,32.60,1165,55.96,Right-hand bat,-,-,-,-,-,
DL,Vettori,62,22.40,3317,50.64,Left-hand bat,2607.1,35.65,79.8,2.68,lo,
JEC,Franklin,9,12.10,390,31.02,Left-hand bat,247.1,28.84,46.3,3.73,lm,
PJ,Wiseman,23,12.79,909,33.77,Right-hand bat,877.2,44.80,87.7,3.06,rob,
CS,Martin,21,1.94,202,16.33,Right-hand bat,666.0,37.96,61.4,3.70,rfm,
JL,Langer,88,46.52,12318,53.63,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,67,53.46,9201,62.17,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,88,56.50,11843,58.68,Right-hand bat,79.5,53.75,119.7,2.69,rm,
DR,Martyn,56,51.25,7631,51.72,Right-hand bat,58.0,84.00,174.0,2.89,rm,
MJ,Clarke,12,41.81,1205,55.51,Right-hand bat,18.2,7.62,13.7,3.32,lo,
JN,Gillespie,66,16.20,3061,30.70,Right-hand bat,2262.2,25.72,54.7,2.82,rf,
SM,Katich,16,43.91,1984,50.90,Left-hand bat,97.5,32.36,53.3,3.63,lc,
AC,Gilchrist,68,55.65,5347,83.26,Left-hand bat,-,-,-,-,rob,
SK,Warne,123,16.35,4535,55.52,Right-hand bat,5739.4,25.51,59.0,2.59,rls,
MS,Kasprowicz,33,10.52,838,45.22,Right-hand bat,1060.4,31.11,62.3,2.99,rfm,
GD,McGrath,109,7.12,1332,41.74,Right-hand bat,4251.3,21.22,51.1,2.49,rfm,
