Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,56,39.31,6809,55.42,Left-hand bat,647.2,35.25,82.6,2.55,rob,
D,Ganga,33,23.84,3624,38.16,Right-hand bat,27.0,-,-,3.18,rob,
RS,Morton,3,20.50,264,46.59,Right-hand bat,6.0,-,-,3.66,-,
BC,Lara,123,52.88,18529,60.50,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,93,45.13,14561,42.77,Left-hand bat,260.0,96.12,195.0,2.95,rls,
DJ,Bravo,11,33.47,1560,45.06,Right-hand bat,289.4,33.53,62.0,3.24,rm,
D,Ramdin,7,24.00,710,43.94,Right-hand bat,-,-,-,-,-,
RN,Lewis,4,11.00,186,47.31,Right-hand bat,126.3,388.00,759.0,3.06,rls,
IDR,Bradshaw,2,10.66,135,23.70,Left-hand bat,80.1,38.42,68.7,3.35,lfm,
DBL,Powell,16,6.03,522,30.07,Right-hand bat,523.4,40.83,73.0,3.35,rfm,
FH,Edwards,22,4.22,480,23.75,Right-hand bat,649.4,43.43,64.9,4.01,rf,
HJH,Marshall,11,41.40,1285,48.32,Right-hand bat,1.0,-,-,4.00,rm,
JM,How,2,19.00,125,45.60,Right-hand bat,-,-,-,-,-,
PG,Fulton,2,40.00,268,44.77,Right-hand bat,-,-,-,-,rm,
SP,Fleming,98,39.20,13909,44.53,Left-hand bat,-,-,-,-,-,
NJ,Astle,75,38.58,9136,49.41,Right-hand bat,911.0,41.83,111.5,2.25,rm,
SB,Styris,23,40.02,2716,51.58,Right-hand bat,286.3,49.83,95.5,3.13,rm,
BB,McCullum,19,36.03,1638,61.59,Right-hand bat,-,-,-,-,-,
DL,Vettori,67,24.00,3647,53.30,Left-hand bat,2767.1,34.43,77.2,2.67,lo,
JEC,Franklin,15,17.17,785,37.19,Left-hand bat,427.4,27.63,46.6,3.55,lm,
KD,Mills,5,15.42,238,45.37,Right-hand bat,115.3,39.44,77.0,3.07,rfm,
CS,Martin,27,2.30,242,19.00,Right-hand bat,859.0,34.61,57.9,3.58,rfm,
