Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,75,44.38,10632,54.69,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,30,46.38,4855,51.59,Left-hand bat,-,-,-,-,lm,
AN,Cook,8,53.16,1486,42.93,Left-hand bat,-,-,-,-,-,
KP,Pietersen,17,48.41,2096,71.61,Right-hand bat,12.0,67.00,72.0,5.58,rob,
PD,Collingwood,14,41.50,2417,41.20,Right-hand bat,66.0,216.00,396.0,3.27,rm,
IR,Bell,17,48.80,2366,53.63,Right-hand bat,17.0,64.00,102.0,3.76,rm,
CMW,Read,12,19.46,730,40.00,Right-hand bat,-,-,-,-,-,
MJ,Hoggard,57,7.90,1854,22.16,Right-hand bat,1994.0,29.60,54.6,3.25,rfm,
SI,Mahmood,4,16.00,78,61.53,Right-hand bat,110.0,30.53,50.7,3.60,rfm,
SJ,Harmison,44,11.29,810,61.35,Right-hand bat,1613.3,28.75,55.3,3.11,rfm,
MS,Panesar,9,12.75,152,33.55,Left-hand bat,371.2,30.12,71.8,2.51,lo,
Salman,Butt,14,29.88,1511,51.42,Left-hand bat,4.0,-,-,4.50,rob,
Taufeeq,Umar,25,39.29,3852,44.88,Left-hand bat,13.0,-,-,3.38,rob,
Younis,Khan,46,49.67,7215,53.70,Right-hand bat,44.0,84.50,132.0,3.84,-,
Mohammad,Yousuf,69,52.42,10801,51.93,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,112,51.00,15599,54.27,Right-hand bat,1.3,-,-,5.33,lo,
Faisal,Iqbal,16,25.17,1609,43.81,Right-hand bat,1.0,-,-,7.00,rob,
Kamran,Akmal,26,29.47,1996,62.02,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,28,10.53,1127,29.90,Right-hand bat,997.0,48.36,81.9,3.54,rf,
Shahid,Nazir,9,10.62,243,34.97,Right-hand bat,215.2,33.28,61.5,3.24,rfm,
Umar,Gul,10,4.50,194,27.83,Right-hand bat,369.0,33.10,55.3,3.58,rfm,
Danish,Kaneria,39,6.15,378,42.32,Right-hand bat,1802.1,32.65,64.7,3.02,rls,
