Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Guptill,42,30.53,5209,46.30,Right-hand bat,66.2,34.50,49.7,4.16,rob,
TWM,Latham,20,41.78,3402,45.44,Left-hand bat,-,-,-,-,rm,
KS,Williamson,50,51.29,8826,48.82,Right-hand bat,330.3,37.93,68.3,3.32,rob,
LRPL,Taylor,71,48.66,9478,59.04,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,4,18.16,231,47.18,Left-hand bat,-,-,-,-,rob,
BJ,Watling,40,40.03,5042,45.25,Right-hand bat,-,-,-,-,-,
TMK,Mawoyo,9,30.29,1425,36.14,Right-hand bat,-,-,-,-,rmf,
CJ,Chibhabha,2,25.75,268,38.43,Right-hand bat,30.0,111.00,180.0,3.70,rm,
Sikandar,Raza,6,32.41,669,58.14,Right-hand bat,111.5,71.00,111.8,3.80,rob,
CR,Ervine,9,32.62,1103,47.32,Left-hand bat,-,-,-,-,rob,
PS,Masvaure,2,13.75,185,29.72,Left-hand bat,14.0,-,-,4.35,lfm,
SC,Williams,4,26.37,365,57.80,Left-hand bat,41.4,58.33,83.3,4.20,lo,
PJ,Moor,1,36.00,131,54.96,Right-hand bat,-,-,-,-,rob,
AG,Cremer,13,10.75,882,29.25,Right-hand bat,369.2,57.23,85.2,4.02,rls,
DT,Tiripano,3,27.00,441,24.48,Right-hand bat,85.0,52.60,102.0,3.09,rfm,
J,Nyumbu,3,7.60,129,29.45,Right-hand bat,110.3,75.80,132.6,3.42,rob,
MT,Chinouya,2,0.50,34,2.94,Right-hand bat,57.0,62.66,114.0,3.29,rfm,
MJ,Santner,5,26.00,270,48.14,Left-hand bat,146.1,29.50,73.0,2.42,lo,
IS,Sodhi,13,24.85,581,59.89,Right-hand bat,436.0,46.42,74.7,3.72,rls,
TG,Southee,50,16.79,1366,88.50,Right-hand bat,1820.2,32.18,63.5,3.04,rmf,
N,Wagner,21,11.85,611,38.78,Left-hand bat,777.4,30.43,54.8,3.32,lmf,
TA,Boult,41,15.78,787,56.16,Right-hand bat,1492.4,28.96,58.5,2.96,lfm,
