Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MA,Butcher,33,28.37,4286,40.38,Left-hand bat,76.2,31.37,57.2,3.28,rm,
ME,Trescothick,17,38.16,2612,45.29,Left-hand bat,20.0,52.00,120.0,2.60,rm,
N,Hussain,64,35.26,9348,38.85,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,70,40.91,10132,45.23,Left-hand bat,23.0,-,-,1.60,rm,
MR,Ramprakash,47,27.67,6107,35.35,Right-hand bat,149.1,119.25,223.7,3.19,rob,
A,Flintoff,10,15.93,479,53.23,Right-hand bat,171.5,66.42,147.2,2.70,rfm,
C,White,22,17.71,1494,37.95,Right-hand bat,460.0,37.02,70.7,3.13,-,
JS,Foster,1,2.50,36,13.88,Right-hand bat,-,-,-,-,-,
J,Ormond,2,12.66,103,36.89,Right-hand bat,62.0,92.50,186.0,2.98,-,
RKJ,Dawson,1,8.00,47,34.04,Right-hand bat,43.0,33.50,64.5,3.11,rob,
MJ,Hoggard,3,6.00,30,40.00,Right-hand bat,93.2,36.00,62.2,3.47,rfm,
SS,Das,14,38.58,2259,40.99,Right-hand bat,3.0,-,-,2.33,rm,
D,Dasgupta,3,42.80,697,30.70,Right-hand bat,-,-,-,-,-,
A,Kumble,64,18.10,3316,38.20,Right-hand bat,3325.3,28.04,69.0,2.43,rls,
R,Dravid,51,52.76,10312,40.93,Right-hand bat,11.0,-,-,1.90,rob,
SR,Tendulkar,87,57.60,,,Right-hand bat,303.0,39.58,75.7,3.13,-,
SC,Ganguly,49,41.23,6547,47.86,Left-hand bat,284.2,41.78,74.1,3.37,rm,
VVS,Laxman,27,36.72,3050,52.98,Right-hand bat,25.0,-,-,2.72,rob,
SB,Bangar,1,36.00,110,32.72,Right-hand bat,5.0,-,-,3.40,rmf,
Harbhajan,Singh,18,13.72,371,66.57,Right-hand bat,763.2,28.77,61.0,2.82,rob,
IR,Siddiqui,1,29.00,30,96.66,Right-hand bat,19.0,48.00,114.0,2.52,rmf,
T,Yohannan,1,-,2,100.00,Right-hand bat,35.0,32.75,52.5,3.74,rmf,
