Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
BB,McCullum,61,36.32,5785,61.53,Right-hand bat,6.0,-,-,3.00,-,
MJ,Guptill,19,33.76,2566,44.73,Right-hand bat,46.2,39.20,55.6,4.23,rob,
KS,Williamson,9,30.75,1062,46.32,Right-hand bat,48.0,68.33,96.0,4.27,rob,
LRPL,Taylor,34,42.85,4380,58.69,Right-hand bat,15.0,21.50,45.0,2.86,rob,
DG,Brownlie,4,44.66,560,47.85,Right-hand bat,8.0,26.00,48.0,3.25,rm,
DL,Vettori,108,30.69,7555,58.09,Left-hand bat,4608.5,33.65,77.6,2.59,lo,
BJ,Watling,7,34.70,753,46.08,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,4,5.00,125,24.00,Right-hand bat,117.0,16.47,33.4,2.95,rfm,
TG,Southee,16,21.08,585,82.90,Right-hand bat,505.2,41.42,72.1,3.44,rmf,
TA,Boult,2,26.00,37,70.27,Right-hand bat,43.0,19.83,43.0,2.76,lfm,
TMK,Mawoyo,4,44.85,861,36.46,Right-hand bat,-,-,-,-,rmf,
H,Masakadza,19,25.78,2278,41.87,Right-hand bat,60.0,23.40,72.0,1.95,rm,
F,Mutizwa,1,12.00,61,39.34,Right-hand bat,-,-,-,-,rob,
BRM,Taylor,14,29.29,1528,51.76,Right-hand bat,7.0,-,-,5.42,rob,
T,Taibu,28,30.31,3732,41.42,Right-hand bat,8.0,27.00,48.0,3.37,rm,
MN,Waller,2,41.33,239,51.88,Right-hand bat,3.0,-,-,2.66,rob,
RW,Chakabva,2,27.00,272,39.70,Right-hand bat,-,-,-,-,rob,
AG,Cremer,7,4.46,277,20.93,Right-hand bat,167.0,47.13,66.8,4.23,rls,
SW,Masakadza,1,24.00,44,54.54,Right-hand bat,23.0,102.00,138.0,4.43,rfm,
KM,Jarvis,4,12.33,141,26.24,Right-hand bat,140.1,36.14,60.0,3.60,rfm,
BV,Vitori,3,6.60,48,68.75,Left-hand bat,90.0,55.66,90.0,3.71,lfm,
CS,Martin,65,2.38,568,19.71,Right-hand bat,2159.2,33.33,59.4,3.36,rfm,
