Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,60,38.40,10,11,Right-hand bat,8.0,24.00,48.0,3.00,rls,
RP,Arnold,42,29.47,4028,44.63,Left-hand bat,216.2,53.09,118.0,2.69,rob,
KC,Sangakkara,25,47.29,3496,50.05,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,46,48.04,6016,54.30,Right-hand bat,68.2,53.00,102.5,3.10,rm,
ST,Jayasuriya,76,41.28,10,22,Left-hand bat,902.1,32.72,78.4,2.50,lo,
HP,Tillakaratne,72,43.50,9,18,Left-hand bat,11.4,-,-,2.05,rob,
KHRK,Fernando,1,0.00,7,0.00,Right-hand bat,21.0,21.00,42.0,3.00,rmf,
WPUJC,Vaas,63,19.40,3428,41.89,Left-hand bat,2321.5,30.22,68.6,2.64,lfm,
CRD,Fernando,12,5.83,269,26.02,Right-hand bat,290.1,41.40,64.4,3.85,rfm,
M,Muralitharan,77,11.98,1081,66.51,Right-hand bat,4287.1,23.35,59.4,2.35,rob,
PDRL,Perera,8,11.00,124,26.61,Left-hand bat,188.2,38.88,66.4,3.50,lmf,
GC,Smith,5,58.71,676,60.79,Left-hand bat,-,-,-,-,rob,
G,Kirsten,86,43.42,14210,42.47,Left-hand bat,56.1,70.50,168.5,2.51,rob,
M,van Jaarsveld,3,26.50,96,55.20,Right-hand bat,-,-,-,-,-,
JH,Kallis,63,50.11,10803,39.43,Right-hand bat,1394.2,29.03,65.8,2.64,rfm,
AG,Prince,6,17.77,396,40.40,Left-hand bat,-,-,-,-,rob,
ND,McKenzie,25,35.76,3346,40.61,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,55,28.98,3698,50.94,Right-hand bat,-,-,-,-,rm,
SM,Pollock,65,31.66,4640,49.13,Right-hand bat,2405.3,20.72,54.0,2.30,rfm,
AJ,Hall,3,42.66,247,51.82,Right-hand bat,40.1,21.33,40.1,3.18,rfm,
S,Elworthy,3,22.33,85,78.82,Right-hand bat,111.3,26.58,55.7,2.86,rfm,
M,Ntini,26,8.55,296,52.02,Right-hand bat,766.5,32.26,63.9,3.02,rf,
