Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,53,41.57,7860,47.07,Right-hand bat,55.0,167.00,330.0,3.03,rob,
S,Dhawan,28,43.78,3037,66.31,Left-hand bat,9.0,-,-,2.00,rob,
CA,Pujara,54,52.96,9133,48.13,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,63,53.75,9057,58.16,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,43,44.15,5370,52.62,Right-hand bat,-,-,-,-,rm,
RG,Sharma,23,42.45,2492,56.21,Right-hand bat,55.4,101.00,167.0,3.62,rob,
R,Ashwin,55,31.13,3756,54.71,Right-hand bat,2676.0,25.44,52.8,2.89,rob,
WP,Saha,31,32.11,2583,44.75,Right-hand bat,-,-,-,-,-,
RA,Jadeja,35,29.40,1809,65.00,Left-hand bat,1683.4,23.73,61.2,2.32,lo,
FDM,Karunaratne,47,35.40,6588,47.82,Left-hand bat,24.0,97.00,144.0,4.04,rm,
MDK,Perera,25,20.60,1676,50.41,Right-hand bat,1069.2,34.47,63.5,3.25,rob,
DM,de Silva,11,42.30,1550,54.58,Right-hand bat,106.0,67.83,106.0,3.83,rob,
AD,Mathews,72,44.27,9831,49.98,Right-hand bat,638.0,52.66,116.0,2.72,rm,
LD,Chandimal,44,43.94,6525,50.51,Right-hand bat,-,-,-,-,rob,
S,Samarawickrama,4,15.62,177,70.62,Right-hand bat,-,-,-,-,-,
ARS,Silva,1,74.00,157,47.13,Right-hand bat,-,-,-,-,rob,
N,Dickwella,15,33.96,1269,72.26,Left-hand bat,-,-,-,-,-,
RAS,Lakmal,42,10.82,1044,48.75,Right-hand bat,1326.4,44.94,82.9,3.25,rfm,
PLS,Gamage,4,1.00,40,7.50,Right-hand bat,144.2,46.30,86.6,3.20,rfm,
PADLR,Sandakan,8,11.00,165,46.66,Right-hand bat,257.0,37.20,61.6,3.61,lc,
I,Sharma,79,8.45,1961,28.45,Right-hand bat,2531.0,36.55,67.1,3.26,rfm,
Mohammed,Shami,27,14.81,423,77.06,Right-hand bat,855.3,30.77,54.0,3.41,rf,
