Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MD,Gunathilaka,5,25.90,472,54.87,Left-hand bat,13.0,58.00,78.0,4.46,rob,
FDM,Karunaratne,51,37.28,7262,48.77,Left-hand bat,24.0,97.00,144.0,4.04,rm,
DM,de Silva,17,38.25,2061,57.54,Right-hand bat,129.0,68.57,110.5,3.72,rob,
BKG,Mendis,29,36.78,3529,58.37,Right-hand bat,13.0,55.00,78.0,4.23,-,
AD,Mathews,75,43.35,10193,49.76,Right-hand bat,638.0,52.66,116.0,2.72,rm,
ARS,Silva,8,38.41,1059,43.53,Right-hand bat,-,-,-,-,rob,
N,Dickwella,22,30.89,1734,69.49,Left-hand bat,-,-,-,-,-,
MDK,Perera,31,20.66,2003,49.52,Right-hand bat,1284.2,32.82,61.6,3.19,rob,
A,Dananjaya,3,22.00,158,55.69,Left-hand bat,91.0,16.29,32.1,3.04,rob,
RAS,Lakmal,49,11.05,1274,48.58,Right-hand bat,1494.0,40.47,76.6,3.16,rfm,
HMRKB,Herath,92,14.60,3371,49.83,Left-hand bat,4284.1,27.95,59.7,2.80,lo,
AK,Markram,12,47.27,1646,63.18,Right-hand bat,24.2,-,-,2.71,rob,
D,Elgar,51,41.05,7170,45.23,Left-hand bat,162.5,44.07,69.7,3.78,lo,
TB,de Bruyn,6,21.27,511,45.79,Right-hand bat,17.0,-,-,4.35,rmf,
HM,Amla,119,47.23,17980,50.17,Right-hand bat,9.0,-,-,4.11,-,
F,du Plessis,54,42.33,7229,45.67,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,31,33.81,3161,47.07,Right-hand bat,16.0,61.00,96.0,3.81,rm,
Q,de Kock,35,36.32,2723,70.69,Left-hand bat,-,-,-,-,-,
KA,Maharaj,22,14.92,576,69.96,Right-hand bat,792.2,27.65,52.8,3.14,lo,
K,Rabada,32,12.31,972,44.34,Left-hand bat,989.3,21.71,39.3,3.31,rf,
DW,Steyn,88,13.72,2724,43.83,Right-hand bat,2951.1,22.64,42.0,3.23,rf,
L,Ngidi,4,3.75,35,42.85,Right-hand bat,103.1,19.53,41.2,2.84,rf,
