Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,35,36.52,5198,42.86,Right-hand bat,186.0,52.75,93.0,3.40,rob,
KOA,Powell,22,28.14,2310,49.95,Left-hand bat,-,-,-,-,-,
SO,Hetmyer,1,15.50,48,64.58,Left-hand bat,-,-,-,-,-,
SD,Hope,8,15.40,589,39.21,Right-hand bat,-,-,-,-,-,
VA,Singh,1,9.00,40,45.00,Left-hand bat,-,-,-,-,lo,
RL,Chase,8,33.66,982,41.14,Right-hand bat,215.5,56.66,107.9,3.15,rob,
SO,Dowrich,9,33.21,956,48.64,Right-hand bat,-,-,-,-,-,
JO,Holder,21,30.06,1431,60.93,Right-hand bat,510.4,41.81,95.7,2.62,rmf,
D,Bishoo,22,17.38,1096,41.24,Left-hand bat,916.5,37.64,69.6,3.24,rls,
AS,Joseph,3,1.40,26,26.92,Right-hand bat,92.5,29.66,61.8,2.87,rfm,
ST,Gabriel,24,5.57,268,43.65,Right-hand bat,572.4,37.11,64.8,3.43,rf,
Azhar,Ali,58,46.30,11263,41.93,Right-hand bat,129.3,81.00,111.0,4.37,rls,
Ahmed,Shehzad,12,40.81,1674,53.64,Right-hand bat,8.0,-,-,3.50,rls,
Babar,Azam,7,31.75,815,46.74,Right-hand bat,-,-,-,-,rob,
Younis,Khan,116,52.84,19202,52.29,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,73,46.87,11355,44.57,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,54,40.79,7093,47.73,Right-hand bat,18.0,69.00,108.0,3.83,rob,
Sarfaraz,Ahmed,34,42.59,2701,74.12,Right-hand bat,-,-,-,-,rob,
Mohammad,Amir,26,13.58,1541,36.14,Left-hand bat,922.1,31.77,62.8,3.03,lf,
Wahab,Riaz,25,8.29,675,41.77,Right-hand bat,774.2,34.35,59.5,3.46,lf,
Yasir,Shah,24,11.72,786,43.25,Right-hand bat,1251.4,30.77,56.8,3.24,rls,
Mohammad,Abbas,1,1.00,21,4.76,Right-hand bat,33.0,32.66,66.0,2.96,rmf,
