Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shoaib,Malik,9,37.41,1049,42.80,Right-hand bat,149.1,58.62,111.8,3.14,rob,
Yasir,Hameed,17,38.93,1988,58.75,Right-hand bat,1.0,-,-,5.00,-,
Younis,Khan,37,44.59,5360,51.58,Right-hand bat,40.0,82.00,120.0,4.10,-,
Inzamam-ul-Haq,,101,50.80,14145,53.87,Right-hand bat,1.3,-,-,5.33,lo,
Asim,Kamal,11,39.55,1510,47.15,Left-hand bat,-,-,-,-,rob,
Shahid,Afridi,19,35.23,1522,78.71,Right-hand bat,350.4,30.80,60.1,3.07,rls,
Abdul,Razzaq,37,27.69,3807,40.00,Right-hand bat,952.0,37.59,74.1,3.04,rfm,
Kamran,Akmal,15,19.61,845,60.35,Right-hand bat,-,-,-,-,-,
Naved-ul-Hasan,,5,14.14,137,72.26,Right-hand bat,152.5,76.62,114.6,4.01,rmf,
Shabbir,Ahmed,9,11.00,228,38.59,Right-hand bat,396.4,23.82,51.7,2.76,rfm,
Danish,Kaneria,28,5.45,274,39.78,Right-hand bat,1323.5,30.10,60.1,3.00,rls,
CH,Gayle,52,39.38,6242,55.52,Left-hand bat,534.1,36.15,84.3,2.57,rob,
DS,Smith,13,27.17,1346,46.43,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,55,40.87,8483,43.85,Right-hand bat,256.0,41.65,76.8,3.25,rls,
BC,Lara,117,54.09,17835,60.65,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,86,47.32,13673,43.26,Left-hand bat,257.0,94.50,192.7,2.94,rls,
WW,Hinds,44,33.54,5390,47.92,Left-hand bat,178.1,35.31,66.8,3.17,rm,
CO,Browne,20,16.12,967,40.02,Right-hand bat,-,-,-,-,-,
DBL,Powell,10,6.85,299,32.10,Right-hand bat,339.2,43.24,81.4,3.18,rfm,
TL,Best,10,7.78,249,43.77,Right-hand bat,259.0,43.31,70.6,3.67,rf,
RD,King,19,3.47,319,20.68,Right-hand bat,573.4,32.69,64.9,3.02,rfm,
CD,Collymore,16,10.23,398,33.41,Right-hand bat,537.0,30.57,61.9,2.96,rfm,
