Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HH,Gibbs,78,44.37,11197,50.33,Right-hand bat,1.0,-,-,4.00,-,
AJ,Hall,18,29.29,1507,46.64,Right-hand bat,433.0,39.02,72.1,3.24,rfm,
JA,Rudolph,34,37.03,4668,42.84,Left-hand bat,110.4,108.00,166.0,3.90,rls,
HM,Amla,6,28.72,701,45.07,Right-hand bat,1.0,-,-,4.00,-,
AG,Prince,22,37.12,2836,40.58,Left-hand bat,13.0,31.00,78.0,2.38,rob,
AB,de Villiers,21,39.97,2775,53.29,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,95,29.78,6952,50.12,Right-hand bat,1.2,6.00,8.0,4.50,rm,
N,Boje,42,25.72,2649,48.54,Left-hand bat,1377.1,42.97,86.9,2.96,lo,
A,Nel,23,7.10,384,35.15,Right-hand bat,826.3,29.79,59.0,3.02,rfm,
DW,Steyn,7,9.14,175,36.57,Right-hand bat,236.0,35.59,52.4,4.07,rf,
M,Ntini,68,10.25,992,55.84,Right-hand bat,2404.3,28.45,53.6,3.18,rf,
WU,Tharanga,9,36.81,1140,51.66,Left-hand bat,-,-,-,-,-,
ST,Jayasuriya,104,40.89,14,29,Left-hand bat,1313.4,33.35,82.1,2.43,lo,
KC,Sangakkara,61,49.40,8793,53.94,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,82,49.30,11686,52.31,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TM,Dilshan,38,37.66,3630,56.03,Right-hand bat,88.0,45.16,88.0,3.07,rob,
CK,Kapugedera,3,18.75,215,34.88,Right-hand bat,-,-,-,-,rm,
HAPW,Jayawardene,6,3.00,25,36.00,Right-hand bat,-,-,-,-,-,
MF,Maharoof,14,20.22,909,40.04,Right-hand bat,288.0,55.00,96.0,3.43,rfm,
SL,Malinga,18,8.28,311,37.29,Right-hand bat,497.3,32.16,50.5,3.81,rf,
CRD,Fernando,24,5.90,477,25.99,Right-hand bat,599.2,31.89,52.1,3.67,rfm,
M,Muralitharan,107,12.28,1574,69.44,Right-hand bat,5942.3,22.02,55.2,2.39,rob,
