Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,51,43.95,7015,50.12,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,30,49.04,4030,58.41,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,56,45.51,6260,55.99,Right-hand bat,63.5,40.00,95.7,2.50,rm,
ME,Waugh,125,42.28,15239,52.16,Right-hand bat,789.5,39.96,80.3,2.98,-,
SR,Waugh,148,50.00,20110,47.73,Right-hand bat,1198.5,35.92,80.8,2.66,rm,
DR,Martyn,25,50.29,2845,54.79,Right-hand bat,27.0,75.00,162.0,2.77,rm,
AC,Gilchrist,31,60.00,2646,81.63,Left-hand bat,-,-,-,-,rob,
SK,Warne,101,16.59,3775,55.39,Right-hand bat,4724.2,26.52,62.9,2.52,rls,
B,Lee,21,24.00,751,51.13,Right-hand bat,650.5,26.82,46.4,3.46,rf,
JN,Gillespie,33,13.46,1504,26.86,Right-hand bat,1050.1,26.05,51.2,3.05,rf,
GD,McGrath,84,6.52,1064,38.62,Right-hand bat,3358.1,21.91,51.7,2.53,rfm,
HH,Gibbs,38,40.49,5550,45.96,Right-hand bat,-,-,-,-,-,
G,Kirsten,83,41.69,13621,41.63,Left-hand bat,56.1,70.50,168.5,2.51,rob,
PR,Adams,36,8.15,788,33.12,Right-hand bat,1164.1,31.63,65.8,2.88,lc,
GC,Smith,2,28.50,244,46.72,Left-hand bat,-,-,-,-,rob,
JH,Kallis,60,47.27,10223,38.84,Right-hand bat,1330.5,30.06,68.2,2.64,rfm,
ND,McKenzie,24,36.72,3345,40.62,Right-hand bat,9.0,-,-,6.00,rm,
AG,Prince,3,25.83,376,41.22,Left-hand bat,-,-,-,-,rob,
MV,Boucher,52,28.62,3615,50.67,Right-hand bat,-,-,-,-,rm,
AJ,Hall,2,48.50,197,49.23,Right-hand bat,27.1,108.00,163.0,3.97,rfm,
M,Ntini,23,8.44,293,51.87,Right-hand bat,676.0,37.07,72.4,3.07,rf,
DJ,Terbrugge,5,14.00,72,19.44,Right-hand bat,120.0,25.76,55.3,2.79,rfm,
