Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,80,50.48,10970,60.74,Left-hand bat,219.5,100.12,164.8,3.64,rob,
AG,Prince,51,44.39,7102,44.38,Left-hand bat,16.0,47.00,96.0,2.93,rob,
HM,Amla,40,40.23,5523,48.81,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,134,54.80,23954,44.38,Right-hand bat,2885.0,31.36,66.8,2.81,rfm,
AB,de Villiers,55,43.40,7096,53.21,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,9,35.42,1188,41.75,Left-hand bat,87.0,35.50,65.2,3.26,rob,
MV,Boucher,129,30.45,9898,49.84,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DW,Steyn,35,13.05,1070,43.92,Right-hand bat,1203.4,23.99,40.5,3.54,rf,
M,Morkel,20,13.44,763,44.03,Left-hand bat,636.5,33.28,57.0,3.50,rf,
PL,Harris,27,12.15,1140,35.17,Right-hand bat,996.4,33.64,72.9,2.76,lo,
F,de Wet,2,10.00,71,28.16,Right-hand bat,71.0,31.00,71.0,2.61,rfm,
AJ,Strauss,70,44.01,10909,49.62,Left-hand bat,-,-,-,-,lm,
AN,Cook,51,43.37,8026,47.02,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,4,48.14,769,43.82,Right-hand bat,11.0,-,-,5.27,rm,
KP,Pietersen,57,49.03,7702,62.38,Right-hand bat,131.3,137.00,197.2,4.16,rob,
PD,Collingwood,56,43.07,8352,45.39,Right-hand bat,268.3,59.40,107.4,3.31,rm,
IR,Bell,52,40.67,6881,49.65,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,26,42.00,2312,63.58,Right-hand bat,-,-,-,-,-,
SCJ,Broad,25,27.63,1387,59.76,Left-hand bat,823.5,35.70,66.7,3.20,rfm,
GP,Swann,15,34.14,587,81.43,Right-hand bat,677.3,30.22,60.6,2.98,rob,
JM,Anderson,45,13.96,1274,36.18,Left-hand bat,1541.4,34.10,59.2,3.45,rfm,
G,Onions,8,10.00,97,30.92,Right-hand bat,238.1,31.03,51.0,3.64,rmf,
