Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,25,42.87,3982,50.60,Left-hand bat,-,-,-,-,rls,
DA,Warner,43,46.78,4905,74.39,Left-hand bat,55.0,63.50,82.5,4.61,rls,
SPD,Smith,33,56.27,5543,55.83,Right-hand bat,182.0,49.50,68.2,4.35,rls,
MJ,Clarke,115,49.10,15456,55.92,Right-hand bat,405.5,38.19,78.5,2.91,lo,
AC,Voges,7,46.00,753,48.87,Right-hand bat,2.0,-,-,7.50,lo,
MR,Marsh,7,28.18,543,57.09,Right-hand bat,105.1,34.77,70.1,2.97,rm,
PM,Nevill,4,23.83,313,45.68,Right-hand bat,-,-,-,-,-,
MG,Johnson,71,22.35,3481,58.43,Left-hand bat,2592.5,27.94,50.8,3.29,lf,
MA,Starc,22,25.92,990,65.45,Left-hand bat,725.2,31.80,55.7,3.42,lf,
PM,Siddle,57,14.11,2099,46.40,Right-hand bat,2018.5,29.87,61.1,2.92,rfm,
NM,Lyon,46,14.64,1128,40.24,Right-hand bat,1747.0,34.09,64.7,3.16,rob,
A,Lyth,7,20.38,529,50.09,Left-hand bat,1.0,-,-,0.00,rob,
AN,Cook,119,46.41,20125,46.36,Left-hand bat,3.0,7.00,18.0,2.33,-,
IR,Bell,115,43.00,15121,50.05,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,32,54.66,5227,52.28,Right-hand bat,171.3,41.41,85.7,2.89,rob,
JM,Bairstow,17,27.34,1406,50.56,Right-hand bat,-,-,-,-,rm,
BA,Stokes,16,31.57,1386,63.78,Left-hand bat,434.4,40.55,65.2,3.73,rfm,
JC,Buttler,13,35.05,1025,58.14,Right-hand bat,-,-,-,-,-,
MM,Ali,16,31.20,1526,49.08,Left-hand bat,420.4,36.04,56.0,3.85,rob,
SCJ,Broad,84,22.82,3621,66.80,Left-hand bat,2916.2,29.16,56.8,3.08,rfm,
MA,Wood,6,25.16,225,67.11,Right-hand bat,191.4,36.31,60.5,3.60,rf,
ST,Finn,26,11.86,612,29.08,Right-hand bat,802.5,28.58,47.2,3.63,rfm,
