Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,22,49.35,3406,53.61,Left-hand bat,-,-,-,-,rls,
V,Sehwag,66,51.06,7188,78.14,Right-hand bat,387.1,39.62,80.1,2.96,rob,
R,Dravid,131,52.28,25097,41.87,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,156,54.27,,,Right-hand bat,646.4,53.02,92.3,3.44,-,
VVS,Laxman,102,44.45,13160,48.98,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,25,36.05,2219,56.87,Left-hand bat,71.0,38.66,71.0,3.26,lo,
MS,Dhoni,35,36.14,2873,62.89,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,74,16.69,2184,64.19,Right-hand bat,3430.5,30.88,65.5,2.82,rob,
Z,Khan,62,12.48,1572,49.23,Right-hand bat,2044.5,34.04,62.2,3.27,lfm,
A,Mishra,5,10.50,58,72.41,Right-hand bat,205.0,29.65,61.5,2.89,rls,
I,Sharma,15,13.11,395,29.87,Right-hand bat,444.4,31.59,60.6,3.12,rfm,
AJ,Strauss,55,42.37,8631,48.60,Left-hand bat,-,-,-,-,lm,
AN,Cook,36,42.09,5790,46.52,Left-hand bat,1.0,-,-,1.00,-,
IR,Bell,45,41.27,5904,50.33,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,45,50.48,6374,63.36,Right-hand bat,101.3,107.75,152.2,4.24,rob,
PD,Collingwood,41,42.04,6218,45.30,Right-hand bat,216.3,49.78,92.7,3.21,rm,
A,Flintoff,72,32.23,5718,62.57,Right-hand bat,2300.4,32.12,64.8,2.97,rfm,
JM,Anderson,31,14.42,810,33.82,Left-hand bat,1057.2,35.22,58.7,3.59,rfm,
MJ,Prior,12,40.62,1167,55.69,Right-hand bat,-,-,-,-,-,
SCJ,Broad,10,33.90,679,54.93,Left-hand bat,361.2,45.23,83.3,3.25,rfm,
GP,Swann,2,3.66,36,30.55,Right-hand bat,100.3,39.50,75.3,3.14,rob,
MS,Panesar,35,5.50,577,30.50,Left-hand bat,1362.1,32.88,68.1,2.89,lo,
