Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,26,54.22,4592,51.95,Left-hand bat,-,-,-,-,rls,
V,Sehwag,70,49.77,7391,78.79,Right-hand bat,413.1,44.27,85.4,3.10,rob,
R,Dravid,135,53.06,26261,42.03,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,160,54.79,,,Right-hand bat,662.4,52.09,90.3,3.45,-,
VVS,Laxman,106,45.28,13901,48.85,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,29,36.37,2494,58.34,Left-hand bat,109.3,54.28,93.8,3.47,lo,
MS,Dhoni,38,39.09,3327,62.27,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,78,17.05,2357,64.40,Right-hand bat,3627.1,30.81,65.5,2.82,rob,
Z,Khan,66,13.78,1707,52.48,Right-hand bat,2196.2,34.03,62.1,3.28,lfm,
A,Mishra,6,14.60,114,64.03,Right-hand bat,263.0,37.90,75.1,3.02,rls,
I,Sharma,19,10.92,456,31.14,Right-hand bat,572.0,34.42,63.5,3.25,rfm,
TM,Dilshan,58,43.88,5523,64.36,Right-hand bat,148.2,33.69,68.4,2.95,rob,
NT,Paranavitana,8,26.07,690,52.89,Left-hand bat,15.0,76.00,90.0,5.06,rob,
KC,Sangakkara,86,55.18,13148,55.81,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,108,54.67,17094,52.77,Right-hand bat,91.1,48.66,91.1,3.20,rm,
TT,Samaraweera,55,52.12,8119,47.50,Right-hand bat,215.1,48.50,92.2,3.15,rob,
AD,Mathews,5,41.16,456,54.16,Right-hand bat,66.0,43.40,79.2,3.28,rm,
HAPW,Jayawardene,28,30.03,1949,46.22,Right-hand bat,-,-,-,-,-,
KTGD,Prasad,4,16.50,121,54.54,Right-hand bat,122.2,43.61,56.4,4.63,rfm,
HMRKB,Herath,19,9.42,504,35.51,Left-hand bat,765.4,35.59,74.0,2.88,lo,
M,Muralitharan,130,11.45,1717,70.06,Right-hand bat,7190.1,22.41,54.8,2.45,rob,
UWMBCA,Welegedara,2,-,-,-,Right-hand bat,65.0,26.55,43.3,3.67,lfm,
