Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,32,41.75,4974,47.00,Right-hand bat,36.0,105.00,216.0,2.91,rob,
S,Dhawan,14,41.50,1449,68.73,Left-hand bat,6.0,-,-,1.50,rob,
RG,Sharma,11,39.29,1294,51.62,Right-hand bat,54.4,98.50,164.0,3.60,rob,
V,Kohli,34,45.73,4820,53.13,Right-hand bat,24.0,-,-,2.91,rm,
AM,Rahane,15,47.00,2036,57.71,Right-hand bat,-,-,-,-,rm,
WP,Saha,5,17.00,408,37.50,Right-hand bat,-,-,-,-,-,
R,Ashwin,25,36.03,1616,62.43,Right-hand bat,1257.4,30.20,60.8,2.97,rob,
Harbhajan,Singh,102,18.40,3394,65.08,Right-hand bat,4738.2,32.32,68.3,2.83,rob,
Tamim,Iqbal,40,39.67,5484,55.70,Left-hand bat,5.0,-,-,4.00,-,
Imrul,Kayes,22,27.81,2482,48.18,Left-hand bat,4.0,-,-,3.00,-,
Mominul,Haque,15,58.75,2554,55.20,Left-hand bat,53.1,192.00,319.0,3.61,lo,
Mushfiqur,Rahim,46,31.96,5515,46.36,Right-hand bat,-,-,-,-,-,
Shakib,Al Hasan,40,39.72,4438,61.76,Left-hand bat,1611.2,33.10,66.2,2.99,lo,
Soumya,Sarkar,3,21.40,176,60.79,Left-hand bat,30.4,115.00,184.0,3.75,rmf,
Liton,Das,1,44.00,45,97.77,Right-hand bat,-,-,-,-,-,
Shuvagata,Hom,7,21.30,391,54.47,Right-hand bat,131.0,59.12,98.2,3.61,rob,
Taijul,Islam,8,11.63,264,48.48,Left-hand bat,354.5,33.17,60.8,3.27,lo,
Mohammad,Shahid,3,10.33,58,53.44,Right-hand bat,82.0,48.40,98.4,2.95,rmf,
Jubair,Hossain,4,4.33,80,16.25,Right-hand bat,103.0,33.46,47.5,4.22,rls,
UT,Yadav,13,7.90,182,43.40,Right-hand bat,375.0,38.06,52.3,4.36,rf,
I,Sharma,62,9.06,1815,28.98,Right-hand bat,2084.3,37.43,66.8,3.35,rfm,
VR,Aaron,6,4.14,87,33.33,Right-hand bat,160.1,54.85,68.6,4.79,rf,
