Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,97,49.86,13161,60.23,Left-hand bat,226.2,104.87,169.7,3.70,rob,
AN,Petersen,11,35.90,1335,53.78,Right-hand bat,12.0,36.00,72.0,3.00,rob,
HM,Amla,57,46.65,8554,50.72,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,151,57.01,27144,45.58,Right-hand bat,3144.0,32.49,68.5,2.84,rfm,
AB,de Villiers,72,48.77,9679,54.42,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JA,Rudolph,41,37.42,5417,44.21,Left-hand bat,110.4,108.00,166.0,3.90,rls,
MV,Boucher,145,30.25,10851,50.17,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DW,Steyn,52,15.63,1745,43.89,Right-hand bat,1783.5,23.29,40.3,3.45,rf,
VD,Philander,5,10.60,176,30.11,Right-hand bat,156.1,14.22,26.7,3.18,rfm,
M,Morkel,37,13.07,1120,45.53,Left-hand bat,1196.2,30.75,54.7,3.36,rf,
Imran,Tahir,6,14.75,83,71.08,Right-hand bat,182.3,37.68,68.4,3.30,rls,
RJ,Nicol,1,12.50,83,30.12,Right-hand bat,2.0,-,-,4.50,-,
MJ,Guptill,20,32.50,2627,44.53,Right-hand bat,46.2,39.20,55.6,4.23,rob,
BB,McCullum,62,37.03,5978,61.32,Right-hand bat,6.0,-,-,3.00,-,
LRPL,Taylor,35,43.65,4525,58.85,Right-hand bat,15.0,21.50,45.0,2.86,rob,
KS,Williamson,10,29.58,1107,45.43,Right-hand bat,55.0,55.25,82.5,4.01,rob,
DL,Vettori,109,30.79,7633,58.10,Left-hand bat,4655.5,33.82,78.2,2.59,lo,
CFK,van Wyk,1,36.00,92,39.13,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,5,7.85,171,32.16,Right-hand bat,158.2,18.00,36.5,2.95,rfm,
TG,Southee,17,20.20,587,82.62,Right-hand bat,541.2,44.76,77.3,3.47,rmf,
TA,Boult,3,59.00,65,90.76,Right-hand bat,77.0,33.75,57.7,3.50,lfm,
CS,Martin,66,2.43,573,20.41,Right-hand bat,2200.2,33.32,59.4,3.36,rfm,
