Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,87,50.72,12169,60.02,Left-hand bat,220.2,100.62,165.2,3.65,rob,
AN,Petersen,5,36.50,737,49.52,Right-hand bat,7.0,21.00,42.0,3.00,rob,
HM,Amla,47,47.11,7327,48.87,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,141,55.83,25364,44.68,Right-hand bat,2993.1,31.68,67.5,2.81,rfm,
PL,Harris,33,11.23,1251,34.13,Right-hand bat,1287.1,37.42,82.1,2.73,lo,
AB,de Villiers,62,45.07,8051,52.62,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,58,43.02,7680,43.69,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,135,30.83,10353,50.03,Right-hand bat,1.2,6.00,8.0,4.50,rm,
J,Botha,4,21.33,187,34.22,Right-hand bat,138.2,31.93,55.3,3.46,rob,
DW,Steyn,42,13.75,1301,42.27,Right-hand bat,1418.5,23.57,39.9,3.53,rf,
M,Morkel,27,13.10,898,42.31,Left-hand bat,852.1,30.21,52.7,3.43,rf,
Mohammad,Hafeez,12,35.04,1626,47.41,Right-hand bat,137.0,85.00,205.5,2.48,rob,
Taufeeq,Umar,26,38.97,4073,44.02,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,7,31.53,1054,38.89,Right-hand bat,1.0,-,-,9.00,rls,
Younis,Khan,64,51.18,10104,53.70,Right-hand bat,100.0,52.42,85.7,3.67,-,
Misbah-ul-Haq,,20,35.25,2823,38.71,Right-hand bat,-,-,-,-,rls,
Umar,Akmal,13,35.73,1191,69.01,Right-hand bat,-,-,-,-,-,
Adnan,Akmal,1,10.00,26,38.46,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,3,11.66,106,33.01,Left-hand bat,193.0,37.20,77.2,2.89,lo,
Umar,Gul,31,11.39,851,50.88,Right-hand bat,1072.0,34.34,57.9,3.55,rfm,
Wahab,Riaz,3,8.50,101,33.66,Right-hand bat,71.2,28.44,47.5,3.58,lf,
Saeed,Ajmal,9,10.88,199,49.24,Right-hand bat,457.5,39.72,83.2,2.86,rob,
