Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,77,44.67,10525,52.63,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,56,57.47,8069,63.39,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,10,44.40,1260,52.85,Left-hand bat,95.5,31.72,52.2,3.64,lc,
DR,Martyn,45,46.39,5736,50.95,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,21,49.37,2556,61.81,Left-hand bat,129.2,23.15,59.6,2.32,lo,
MJ,Clarke,1,84.00,302,55.62,Right-hand bat,1.0,-,-,4.00,lo,
AC,Gilchrist,57,53.16,4402,82.12,Left-hand bat,-,-,-,-,rob,
SK,Warne,113,16.26,4302,54.81,Right-hand bat,5308.2,25.64,59.9,2.56,rls,
JN,Gillespie,55,14.58,2180,32.11,Right-hand bat,1888.1,25.56,53.6,2.85,rf,
MS,Kasprowicz,23,10.85,659,44.46,Right-hand bat,765.5,32.50,64.7,3.01,rfm,
GD,McGrath,98,6.47,1163,38.95,Right-hand bat,3855.0,21.53,51.8,2.49,rfm,
A,Chopra,9,25.11,1205,35.43,Right-hand bat,-,-,-,-,-,
V,Sehwag,24,51.02,2732,72.84,Right-hand bat,84.3,105.00,169.0,3.72,rob,
R,Dravid,79,57.62,16307,42.40,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SC,Ganguly,74,41.76,9384,49.40,Left-hand bat,351.2,51.69,91.6,3.38,rm,
VVS,Laxman,54,45.79,7231,50.03,Right-hand bat,42.0,100.00,252.0,2.38,rob,
Yuvraj,Singh,5,41.00,528,54.35,Left-hand bat,12.0,36.00,72.0,3.00,lo,
PA,Patel,17,31.27,1237,45.51,Left-hand bat,-,-,-,-,-,
IK,Pathan,6,27.33,383,42.81,Left-hand bat,235.0,39.33,78.3,3.01,lmf,
A,Kumble,85,16.48,3871,37.48,Right-hand bat,4503.5,28.41,67.2,2.53,rls,
Harbhajan,Singh,37,14.04,844,69.90,Right-hand bat,1679.0,27.91,62.1,2.69,rob,
Z,Khan,30,10.00,580,51.72,Right-hand bat,927.2,36.04,66.2,3.26,lfm,
