Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MHW,Papps,5,23.77,587,36.45,Right-hand bat,-,-,-,-,-,
PG,Fulton,5,26.42,400,46.25,Right-hand bat,-,-,-,-,rm,
SP,Fleming,101,40.13,14358,45.00,Left-hand bat,-,-,-,-,-,
SB,Styris,26,39.07,2836,52.36,Right-hand bat,311.4,50.52,98.4,3.08,rm,
NJ,Astle,78,37.89,9267,49.47,Right-hand bat,937.0,41.33,110.2,2.24,rm,
JDP,Oram,19,44.53,2224,52.06,Left-hand bat,536.4,35.89,84.7,2.54,rfm,
BB,McCullum,22,34.77,1720,62.67,Right-hand bat,-,-,-,-,-,
DL,Vettori,70,24.69,3825,54.22,Left-hand bat,2871.2,34.91,78.6,2.66,lo,
JEC,Franklin,18,23.44,1070,39.43,Left-hand bat,507.4,28.37,47.5,3.57,lm,
JS,Patel,1,-,31,87.09,Right-hand bat,42.0,39.00,84.0,2.78,rob,
GC,Smith,47,48.83,6359,59.12,Left-hand bat,207.5,90.50,155.8,3.48,rob,
HH,Dippenaar,36,31.66,4056,41.37,Right-hand bat,2.0,-,-,0.50,rob,
HM,Amla,4,30.14,491,42.97,Right-hand bat,1.0,-,-,4.00,-,
JH,Kallis,101,56.41,18688,42.86,Right-hand bat,2250.5,31.82,68.2,2.79,rfm,
AG,Prince,20,37.21,2557,40.75,Left-hand bat,11.0,24.00,66.0,2.18,rob,
AB,de Villiers,19,41.90,2654,52.11,Right-hand bat,29.0,38.50,87.0,2.65,rm,
MV,Boucher,93,30.00,6761,50.14,Right-hand bat,1.2,6.00,8.0,4.50,rm,
N,Boje,41,25.46,2509,49.74,Left-hand bat,1312.1,40.65,82.8,2.94,lo,
A,Nel,22,7.94,374,36.09,Right-hand bat,801.2,28.78,57.9,2.98,rfm,
DW,Steyn,5,14.50,156,37.17,Right-hand bat,176.0,41.05,62.1,3.96,rf,
M,Ntini,66,10.19,947,55.96,Right-hand bat,2340.3,28.32,53.1,3.19,rf,
CS,Martin,30,2.23,249,18.87,Right-hand bat,935.4,35.61,60.3,3.53,rfm,
