Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,53,44.04,8401,47.70,Left-hand bat,1.0,-,-,1.00,-,
MA,Carberry,1,32.00,140,45.71,Left-hand bat,-,-,-,-,rob,
IJL,Trott,6,36.63,888,45.38,Right-hand bat,13.0,-,-,4.84,rm,
KP,Pietersen,59,48.57,7919,62.57,Right-hand bat,139.3,141.50,209.2,4.05,rob,
PD,Collingwood,58,44.09,8700,46.63,Right-hand bat,274.3,60.80,109.8,3.32,rm,
IR,Bell,54,41.14,7144,50.11,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,28,39.23,2357,63.25,Right-hand bat,-,-,-,-,-,
Tamim,Iqbal,16,34.66,1919,54.19,Left-hand bat,3.0,-,-,2.00,-,
Imrul,Kayes,10,13.70,637,43.01,Left-hand bat,1.0,-,-,7.00,-,
Junaid,Siddique,15,25.17,1786,40.87,Left-hand bat,3.0,-,-,3.66,rob,
Aftab,Ahmed,16,20.78,1173,49.61,Right-hand bat,57.2,47.40,68.8,4.13,rm,
Mahmudullah,,6,44.30,751,58.98,Right-hand bat,150.4,28.78,47.5,3.63,rob,
Shakib,Al Hasan,18,30.68,1733,56.66,Left-hand bat,692.4,31.38,65.9,2.85,lo,
Shahadat,Hossain,27,10.00,839,44.10,Right-hand bat,671.2,46.51,67.1,4.15,rmf,
Mushfiqur,Rahim,20,29.63,2361,45.19,Right-hand bat,-,-,-,-,-,
Naeem,Islam,3,19.66,293,40.27,Right-hand bat,35.0,102.00,210.0,2.91,rob,
Abdur,Razzak,6,18.57,225,57.77,Left-hand bat,229.0,70.09,124.9,3.36,lo,
Rubel,Hossain,6,2.16,99,13.13,Right-hand bat,159.0,76.60,95.4,4.81,rf,
GP,Swann,17,32.76,656,84.90,Right-hand bat,779.0,29.55,59.1,2.99,rob,
SCJ,Broad,27,26.34,1409,59.82,Left-hand bat,897.5,35.75,67.3,3.18,rfm,
TT,Bresnan,3,9.00,16,56.25,Right-hand bat,80.0,33.14,68.5,2.90,rmf,
ST,Finn,1,-,-,-,Right-hand bat,32.0,47.50,96.0,2.96,rfm,
