Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Khurram,Manzoor,13,30.65,1595,44.20,Right-hand bat,-,-,-,-,rob,
Ahmed,Shehzad,2,26.25,226,46.46,Right-hand bat,-,-,-,-,rls,
Mohammad,Hafeez,36,33.96,4054,53.62,Right-hand bat,471.5,34.00,80.8,2.52,rob,
Younis,Khan,88,51.78,14177,51.86,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,45,47.49,7488,41.22,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,25,37.08,3301,41.56,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,5,17.00,314,54.14,Right-hand bat,-,-,-,-,rob,
Bilawal,Bhatti,2,35.00,153,45.75,Right-hand bat,73.0,48.50,73.0,3.98,rmf,
Saeed,Ajmal,32,11.26,1009,42.41,Right-hand bat,1707.1,27.25,62.4,2.61,rob,
Rahat,Ali,6,11.66,118,59.32,Right-hand bat,227.4,45.31,85.3,3.18,lfm,
Junaid,Khan,15,6.30,230,35.65,Right-hand bat,537.4,28.54,60.8,2.81,lf,
FDM,Karunaratne,8,30.92,740,58.51,Left-hand bat,-,-,-,-,rm,
JK,Silva,5,33.80,843,40.09,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,119,56.64,19615,53.99,Left-hand bat,14.0,-,-,3.50,rob,
LD,Chandimal,9,52.61,1191,57.43,Right-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,140,49.50,21264,51.44,Right-hand bat,92.1,49.50,92.1,3.22,rm,
AD,Mathews,35,44.60,4267,48.08,Right-hand bat,284.0,72.41,142.0,3.05,rm,
HAPW,Jayawardene,54,30.89,4010,49.30,Right-hand bat,-,-,-,-,-,
HMRKB,Herath,49,13.45,1432,49.79,Left-hand bat,2245.0,29.62,64.4,2.75,lo,
RMS,Eranga,9,9.62,205,37.56,Right-hand bat,315.0,35.64,67.5,3.16,rfm,
RAS,Lakmal,16,7.33,244,36.06,Right-hand bat,456.2,54.48,94.4,3.46,rfm,
N,Pradeep,5,5.16,82,37.80,Right-hand bat,143.0,73.12,107.2,4.09,rfm,
