Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
EJM,Cowan,1,38.00,194,39.17,Left-hand bat,-,-,-,-,rls,
DA,Warner,3,48.75,283,68.90,Left-hand bat,3.0,-,-,4.33,rls,
SE,Marsh,4,41.00,698,41.11,Left-hand bat,-,-,-,-,lo,
RT,Ponting,159,52.36,21645,59.03,Right-hand bat,95.5,54.60,115.0,2.84,rm,
MJ,Clarke,77,45.81,9924,53.55,Right-hand bat,299.0,37.47,78.0,2.88,lo,
MEK,Hussey,67,50.33,10704,49.37,Left-hand bat,63.0,29.66,63.0,2.82,rm,
BJ,Haddin,40,35.54,3821,57.68,Right-hand bat,-,-,-,-,-,
PM,Siddle,28,16.32,1106,50.18,Right-hand bat,975.5,30.78,60.3,3.05,rfm,
JL,Pattinson,3,29.33,225,39.11,Left-hand bat,98.5,15.20,29.6,3.07,rfm,
BW,Hilfenhaus,18,15.27,499,55.11,Right-hand bat,674.3,32.58,65.2,2.99,rfm,
NM,Lyon,8,7.85,141,39.00,Right-hand bat,198.4,27.47,51.8,3.18,rob,
G,Gambhir,45,46.67,6742,52.61,Left-hand bat,-,-,-,-,rls,
V,Sehwag,93,51.96,9812,82.08,Right-hand bat,572.3,44.58,88.0,3.03,rob,
R,Dravid,161,53.11,30923,42.59,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,185,56.00,,,Right-hand bat,695.4,54.33,92.7,3.51,-,
I,Sharma,42,11.11,1386,28.86,Right-hand bat,1383.3,35.97,63.8,3.38,rfm,
VVS,Laxman,131,46.64,17431,49.50,Right-hand bat,54.0,63.00,162.0,2.33,rob,
V,Kohli,5,22.44,473,42.70,Right-hand bat,2.0,-,-,4.50,rm,
MS,Dhoni,65,37.75,5726,60.00,Right-hand bat,13.0,-,-,4.46,rm,
R,Ashwin,4,36.40,233,78.11,Right-hand bat,221.0,24.80,51.0,2.91,rob,
Z,Khan,80,12.64,2111,50.30,Right-hand bat,2690.3,31.45,57.6,3.27,lfm,
UT,Yadav,3,11.50,42,54.76,Right-hand bat,96.3,22.93,36.1,3.80,rf,
