Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,24,34.29,3348,41.99,Left-hand bat,17.0,86.00,102.0,5.05,rob,
HDRL,Thirimanne,4,25.28,512,34.57,Left-hand bat,1.0,-,-,7.00,rmf,
KC,Sangakkara,102,56.42,16388,54.74,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,124,51.53,19001,52.07,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TM,Dilshan,73,41.69,6725,65.72,Right-hand bat,363.3,39.85,80.7,2.96,rob,
AD,Mathews,18,47.30,1885,50.18,Right-hand bat,131.0,70.16,131.0,3.21,rm,
JK,Silva,1,14.00,56,50.00,Right-hand bat,-,-,-,-,-,
KTGD,Prasad,7,21.85,244,62.70,Right-hand bat,209.2,56.93,78.5,4.35,rfm,
HMRKB,Herath,31,14.55,1002,49.40,Left-hand bat,1276.5,35.27,72.2,2.92,lo,
UWMBCA,Welegedara,13,9.15,271,43.91,Right-hand bat,382.3,45.28,71.7,3.78,lfm,
RAS,Lakmal,10,6.87,126,43.65,Right-hand bat,264.5,54.66,88.2,3.71,rfm,
Mohammad,Hafeez,20,35.17,2369,51.96,Right-hand bat,299.0,37.73,94.4,2.39,rob,
Taufeeq,Umar,34,40.08,5529,44.22,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,15,43.32,2734,39.61,Right-hand bat,10.0,36.00,60.0,3.60,rls,
Younis,Khan,70,50.93,10976,52.90,Right-hand bat,110.0,58.14,94.2,3.70,-,
Misbah-ul-Haq,,28,44.97,4375,41.12,Right-hand bat,-,-,-,-,rls,
Saeed,Ajmal,14,13.30,398,43.46,Right-hand bat,787.2,31.17,70.5,2.65,rob,
Asad,Shafiq,7,33.44,757,39.76,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,7,28.66,304,56.57,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,9,19.66,501,35.32,Left-hand bat,537.4,31.36,73.3,2.56,lo,
Umar,Gul,37,11.06,943,52.81,Right-hand bat,1291.2,33.73,57.8,3.50,rfm,
Junaid,Khan,3,6.00,20,30.00,Right-hand bat,108.1,25.45,59.0,2.58,lf,
