Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,12,38.00,1593,50.09,Left-hand bat,15.0,76.00,90.0,5.06,rob,
TM,Dilshan,62,43.77,5859,65.74,Right-hand bat,192.2,35.18,72.1,2.92,rob,
KC,Sangakkara,90,56.92,14188,55.77,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,112,54.34,17683,52.85,Right-hand bat,91.1,48.66,91.1,3.20,rm,
TT,Samaraweera,59,51.58,8439,47.68,Right-hand bat,215.1,48.50,92.2,3.15,rob,
M,Vijay,6,36.50,546,53.47,Right-hand bat,-,-,-,-,rob,
V,Sehwag,78,54.14,8522,81.31,Right-hand bat,503.1,43.97,86.2,3.05,rob,
R,Dravid,141,53.30,27085,42.31,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,168,56.08,,,Right-hand bat,665.4,52.25,90.7,3.45,-,
VVS,Laxman,112,46.51,14778,49.10,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SK,Raina,1,120.00,228,52.63,Left-hand bat,5.0,-,-,4.20,rob,
MS,Dhoni,45,42.35,4181,60.77,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,85,16.43,2477,64.35,Right-hand bat,3988.0,31.62,67.0,2.83,rob,
A,Mithun,2,24.66,166,44.57,Right-hand bat,62.0,54.40,74.4,4.38,rm,
I,Sharma,25,14.12,784,28.82,Right-hand bat,763.0,37.31,65.4,3.42,rfm,
PP,Ojha,5,20.50,186,22.04,Left-hand bat,213.1,49.64,91.3,3.26,lo,
AD,Mathews,9,38.18,693,60.60,Right-hand bat,110.0,71.60,132.0,3.25,rm,
HAPW,Jayawardene,32,30.60,2184,49.03,Right-hand bat,-,-,-,-,-,
KTGD,Prasad,5,16.50,121,54.54,Right-hand bat,144.2,51.38,66.6,4.62,rfm,
CRD,Fernando,34,7.33,625,31.68,Right-hand bat,885.4,35.82,59.7,3.59,rfm,
S,Randiv,1,-,-,-,Right-hand bat,73.0,111.00,219.0,3.04,rob,
BAW,Mendis,11,9.14,141,45.39,Right-hand bat,494.0,30.62,61.7,2.97,rob,
