Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ML,Hayden,103,50.73,14349,60.10,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,35,43.43,4800,49.77,Left-hand bat,128.5,36.84,59.4,3.71,lc,
RT,Ponting,128,56.87,18193,59.08,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,34,59.36,5917,49.16,Left-hand bat,28.0,100.00,168.0,3.57,rm,
MJ,Clarke,44,49.40,5806,52.75,Right-hand bat,236.4,37.77,78.8,2.87,lo,
AB,McDonald,1,15.00,54,27.77,Right-hand bat,35.0,24.33,70.0,2.08,rfm,
BJ,Haddin,12,38.73,1431,51.43,Right-hand bat,-,-,-,-,-,
MG,Johnson,18,25.82,803,54.66,Left-hand bat,746.2,28.62,57.4,2.99,lf,
NM,Hauritz,4,12.00,128,56.25,Right-hand bat,168.0,32.28,72.0,2.69,rob,
PM,Siddle,4,15.00,167,44.91,Right-hand bat,188.4,31.29,66.5,2.81,rfm,
DE,Bollinger,1,-,5,0.00,Left-hand bat,44.0,65.50,132.0,2.97,lfm,
ND,McKenzie,56,37.96,7443,42.33,Right-hand bat,15.0,-,-,4.53,rm,
GC,Smith,75,50.57,10247,61.19,Left-hand bat,219.5,100.12,164.8,3.64,rob,
HM,Amla,34,41.30,4691,49.30,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,128,54.57,22677,44.04,Right-hand bat,2784.0,31.12,66.2,2.81,rfm,
AB,de Villiers,49,41.57,6112,52.37,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,3,61.50,614,40.06,Left-hand bat,4.0,14.00,24.0,3.50,rob,
MV,Boucher,123,30.43,9264,49.93,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,15,13.70,495,47.07,Left-hand bat,440.1,33.08,53.8,3.68,rf,
PL,Harris,21,10.79,816,31.74,Right-hand bat,705.5,33.68,74.2,2.72,lo,
DW,Steyn,30,12.67,799,44.43,Right-hand bat,981.4,23.08,38.2,3.62,rf,
M,Ntini,96,9.84,1387,48.95,Right-hand bat,3294.2,28.22,52.2,3.23,rf,
