Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KL,Rahul,35,35.48,3464,57.36,Right-hand bat,-,-,-,-,-,
MA,Agarwal,3,43.20,431,50.11,Right-hand bat,-,-,-,-,-,
CA,Pujara,69,50.49,11739,46.45,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,78,53.38,11674,57.16,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,57,41.71,7292,50.34,Right-hand bat,-,-,-,-,rm,
GH,Vihari,5,32.44,642,45.48,Right-hand bat,47.3,27.80,57.0,2.92,rob,
RR,Pant,10,45.43,1000,72.70,Left-hand bat,-,-,-,-,-,
RA,Jadeja,42,32.85,2412,64.01,Left-hand bat,1937.4,23.98,59.9,2.40,lo,
I,Sharma,91,7.87,2273,28.42,Right-hand bat,2892.5,33.56,63.1,3.19,rfm,
Mohammed,Shami,41,10.82,583,74.27,Right-hand bat,1282.2,29.15,51.9,3.36,rf,
JJ,Bumrah,11,2.00,117,15.38,Right-hand bat,428.4,20.63,46.7,2.64,rf,
KC,Brathwaite,57,34.29,8481,40.84,Right-hand bat,314.3,59.82,111.0,3.23,rob,
JD,Campbell,4,29.42,350,58.85,Left-hand bat,10.1,-,-,2.95,rob,
SSJ,Brooks,1,6.50,41,31.70,Right-hand bat,-,-,-,-,rls,
DM,Bravo,53,37.81,7750,44.89,Left-hand bat,1.0,-,-,2.00,rm,
RL,Chase,30,32.96,3459,48.59,Right-hand bat,701.2,43.08,75.1,3.44,rob,
SD,Hope,30,27.50,3488,42.57,Right-hand bat,-,-,-,-,-,
SO,Hetmyer,14,29.25,1055,74.88,Left-hand bat,-,-,-,-,-,
JO,Holder,38,33.27,3091,59.20,Right-hand bat,1023.1,27.96,64.6,2.59,rmf,
KAJ,Roach,54,12.35,2196,39.38,Right-hand bat,1618.0,26.95,51.3,3.14,rfm,
ML,Cummins,14,7.60,321,35.51,Left-hand bat,329.2,40.14,73.1,3.29,rfm,
ST,Gabriel,44,4.76,530,37.73,Right-hand bat,1177.4,29.94,53.1,3.38,rf,
