Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,59,38.61,7709,56.60,Left-hand bat,5.0,-,-,4.00,-,
Saif,Hassan,1,8.00,27,59.25,Right-hand bat,-,-,-,-,rob,
Najmul,Hossain Shanto,3,21.66,350,37.14,Left-hand bat,0.4,-,-,19.50,rob,
Mominul,Haque,39,39.53,4870,56.01,Left-hand bat,100.1,94.00,150.2,3.75,lo,
Mahmudullah,,49,31.77,5178,53.37,Right-hand bat,566.3,45.32,79.0,3.44,rob,
Mohammad,Mithun,8,19.40,631,46.11,Right-hand bat,-,-,-,-,-,
Liton,Das,19,25.18,1392,57.90,Right-hand bat,-,-,-,-,-,
Taijul,Islam,28,9.70,1014,39.25,Left-hand bat,1122.4,33.46,62.3,3.21,lo,
Rubel,Hossain,27,9.46,603,43.94,Right-hand bat,703.5,76.77,117.3,3.92,rf,
Abu,Jayed,8,2.70,104,25.96,Right-hand bat,204.2,35.20,61.3,3.44,rfm,
Ebadat,Hossain,5,0.66,35,11.42,Right-hand bat,120.0,82.33,120.0,4.11,rfm,
Shan,Masood,20,31.28,2550,46.62,Left-hand bat,13.0,22.00,39.0,3.38,rmf,
Abid,Ali,3,107.00,554,57.94,Right-hand bat,-,-,-,-,rls,
Azhar,Ali,78,42.58,14129,41.89,Right-hand bat,142.2,76.37,106.7,4.29,rls,
Babar,Azam,26,45.12,3251,56.90,Right-hand bat,-,-,-,-,rob,
Asad,Shafiq,74,39.25,9443,48.63,Right-hand bat,49.4,86.00,149.0,3.46,rob,
Haris,Sohail,14,37.22,1819,45.02,Left-hand bat,99.0,21.15,45.6,2.77,lo,
Mohammad,Rizwan,6,32.14,363,61.98,Right-hand bat,-,-,-,-,-,
Yasir,Shah,39,13.59,1529,46.23,Right-hand bat,2035.1,30.52,57.3,3.19,rls,
Shaheen,Shah Afridi,8,4.20,94,44.68,Left-hand bat,267.5,27.96,53.5,3.13,lf,
Mohammad,Abbas,18,7.23,479,19.62,Right-hand bat,635.4,20.76,50.8,2.44,rmf,
Naseem,Shah,4,5.00,22,45.45,Right-hand bat,100.1,26.84,46.2,3.48,rf,
