Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Mohammad,Hafeez,7,45.25,1178,46.09,Right-hand bat,70.0,83.50,210.0,2.38,rob,
Imran,Farhat,24,34.56,2984,50.97,Left-hand bat,41.1,64.00,82.3,4.66,rls,
Younis,Khan,50,48.39,7616,53.37,Right-hand bat,44.0,84.50,132.0,3.84,-,
Mohammad,Yousuf,73,56.65,12181,52.55,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,116,50.38,15935,54.06,Right-hand bat,1.3,-,-,5.33,lo,
Shoaib,Malik,18,37.64,2132,44.13,Right-hand bat,238.1,63.07,109.9,3.44,rob,
Abdul,Razzaq,46,28.61,4741,41.04,Right-hand bat,1168.0,36.94,70.0,3.16,rfm,
Kamran,Akmal,30,30.02,2210,62.48,Right-hand bat,-,-,-,-,-,
Shahid,Nazir,13,9.08,308,35.38,Right-hand bat,332.2,31.88,58.6,3.26,rfm,
Umar,Gul,14,7.73,303,38.28,Right-hand bat,523.3,30.62,51.4,3.56,rfm,
Danish,Kaneria,43,7.06,444,46.17,Right-hand bat,1993.1,32.85,65.3,3.01,rls,
CH,Gayle,64,38.71,7641,55.73,Left-hand bat,804.2,38.69,91.0,2.54,rob,
D,Ganga,41,27.29,4910,39.47,Right-hand bat,31.0,106.00,186.0,3.41,rob,
BC,Lara,131,52.88,19753,60.51,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,65,38.80,9519,44.83,Right-hand bat,310.0,45.30,80.8,3.36,rls,
S,Chanderpaul,101,44.60,15634,43.08,Left-hand bat,269.0,100.25,201.7,2.98,rls,
RS,Morton,6,26.11,478,49.16,Right-hand bat,10.0,-,-,4.60,-,
DJ,Bravo,19,32.73,2436,45.68,Right-hand bat,485.3,39.48,74.6,3.17,rm,
D,Ramdin,15,26.22,1296,44.52,Right-hand bat,-,-,-,-,-,
DBL,Powell,19,5.75,560,29.82,Right-hand bat,605.3,42.68,77.2,3.31,rfm,
JE,Taylor,10,8.38,234,46.58,Right-hand bat,297.4,33.19,57.6,3.45,rf,
CD,Collymore,26,8.00,543,29.46,Right-hand bat,919.1,30.80,67.2,2.74,rfm,
