Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,11,26.14,1581,34.72,Right-hand bat,1.0,-,-,12.00,rls,
Mehrab,Hossain,8,13.68,643,34.05,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,18,33.54,2042,57.49,Right-hand bat,38.0,-,-,5.10,rob,
Mohammad,Ashraful,10,22.36,1042,40.78,Right-hand bat,76.0,114.33,152.0,4.51,rob,
Akram,Khan,7,15.92,642,34.73,Right-hand bat,-,-,-,-,rm,
Alok,Kapali,6,28.54,610,51.47,Right-hand bat,97.2,199.00,292.0,4.08,rls,
Khaled,Mahmud,4,10.28,129,55.81,Right-hand bat,53.0,197.00,318.0,3.71,rm,
Mohammad,Salim,1,16.00,40,40.00,Right-hand bat,-,-,-,-,-,
Tapash,Baisya,6,8.50,215,39.53,Right-hand bat,165.3,55.33,82.7,4.01,rfm,
Enamul,Haque,10,12.00,520,34.61,Left-hand bat,371.4,57.05,123.8,2.76,lo,
Mashrafe,Mortaza,5,7.88,89,79.77,Right-hand bat,128.4,37.07,59.3,3.74,rfm,
GC,Smith,9,51.83,1029,60.44,Left-hand bat,9.0,21.00,54.0,2.33,rob,
HH,Gibbs,44,44.08,6344,48.64,Right-hand bat,-,-,-,-,-,
JA,Rudolph,1,-,383,57.96,Left-hand bat,-,-,-,-,rls,
HH,Dippenaar,18,29.16,1744,41.80,Right-hand bat,-,-,-,-,rob,
ND,McKenzie,29,35.73,3619,41.47,Right-hand bat,9.0,-,-,6.00,rm,
MV,Boucher,59,29.86,3994,50.85,Right-hand bat,-,-,-,-,rm,
SM,Pollock,69,33.45,4866,50.18,Right-hand bat,2542.0,20.61,54.2,2.27,rfm,
PR,Adams,37,8.15,788,33.12,Right-hand bat,1195.2,29.81,61.8,2.89,lc,
AC,Dawson,1,-,-,-,Right-hand bat,25.0,42.50,75.0,3.40,rmf,
CM,Willoughby,1,-,-,-,Left-hand bat,30.0,79.00,180.0,2.63,lfm,
M,Ntini,30,8.10,321,50.46,Right-hand bat,925.4,28.85,57.8,2.99,rf,
