Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,37,42.66,5706,50.84,Left-hand bat,-,-,-,-,lm,
AN,Cook,15,46.42,2666,45.27,Left-hand bat,-,-,-,-,-,
OA,Shah,2,34.00,304,44.73,Right-hand bat,-,-,-,-,rob,
KP,Pietersen,24,50.50,3404,65.27,Right-hand bat,43.0,201.00,258.0,4.67,rob,
PD,Collingwood,21,44.58,3719,43.15,Right-hand bat,86.5,149.50,260.5,3.44,rm,
IR,Bell,24,45.52,3411,50.71,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,1,147.00,137,107.29,Right-hand bat,-,-,-,-,-,
CH,Gayle,65,39.06,7744,55.99,Left-hand bat,835.1,38.66,89.4,2.59,rob,
D,Ganga,42,28.02,5110,39.49,Right-hand bat,31.0,106.00,186.0,3.41,rob,
DS,Smith,17,25.20,1645,45.95,Left-hand bat,-,-,-,-,rob,
RR,Sarwan,66,38.76,9567,44.97,Right-hand bat,316.0,46.73,82.4,3.40,rls,
S,Chanderpaul,102,44.80,15827,43.02,Left-hand bat,269.0,100.25,201.7,2.98,rls,
RS,Morton,7,24.90,500,49.80,Right-hand bat,11.0,-,-,4.54,-,
DJ,Bravo,20,33.40,2495,46.85,Right-hand bat,535.3,41.35,76.5,3.24,rm,
D,Ramdin,16,27.69,1383,46.05,Right-hand bat,-,-,-,-,-,
DBL,Powell,20,7.00,620,32.74,Right-hand bat,651.3,44.14,79.7,3.32,rfm,
JE,Taylor,11,9.28,253,51.38,Right-hand bat,325.4,36.37,61.0,3.57,rf,
CD,Collymore,27,7.66,546,29.48,Right-hand bat,966.1,31.32,67.4,2.78,rfm,
LE,Plunkett,7,7.66,241,28.63,Right-hand bat,208.2,42.00,69.4,3.62,rf,
SJ,Harmison,51,11.32,1010,58.31,Right-hand bat,1850.3,31.10,58.4,3.19,rfm,
MS,Panesar,14,8.90,261,34.09,Left-hand bat,530.0,32.45,66.2,2.93,lo,
MJ,Hoggard,63,7.52,2002,22.17,Right-hand bat,2179.1,30.30,55.6,3.26,rfm,
