Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,69,45.47,9976,55.15,Left-hand bat,50.0,155.00,300.0,3.10,rm,
MP,Vaughan,64,42.94,8768,52.40,Right-hand bat,156.0,89.50,156.0,3.44,rob,
IR,Bell,11,45.94,1457,53.60,Right-hand bat,16.0,62.00,96.0,3.87,rm,
PD,Collingwood,5,29.50,789,37.38,Right-hand bat,30.0,-,-,3.03,rm,
KP,Pietersen,8,44.93,966,69.77,Right-hand bat,-,-,-,-,rob,
A,Flintoff,56,32.36,4191,67.19,Right-hand bat,1722.5,31.51,63.4,2.98,rfm,
GO,Jones,23,29.75,1621,58.72,Right-hand bat,-,-,-,-,-,
SD,Udal,3,21.50,142,60.56,Right-hand bat,74.0,92.33,148.0,3.74,rob,
LE,Plunkett,1,4.50,54,16.66,Right-hand bat,28.2,62.50,85.0,4.41,rf,
MJ,Hoggard,48,8.07,1481,21.80,Right-hand bat,1647.1,30.07,53.7,3.35,rfm,
SJ,Harmison,39,10.18,622,60.61,Right-hand bat,1416.3,28.71,55.1,3.12,rfm,
Shoaib,Malik,12,32.88,1263,44.25,Right-hand bat,190.1,52.50,95.0,3.31,rob,
Salman,Butt,9,35.94,1227,49.79,Left-hand bat,-,-,-,-,rob,
Asim,Kamal,12,37.73,1518,47.23,Left-hand bat,-,-,-,-,rob,
Mohammad,Yousuf,62,48.56,9327,49.46,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,105,51.61,14831,54.29,Right-hand bat,1.3,-,-,5.33,lo,
Hasan,Raza,7,26.11,608,38.65,Right-hand bat,1.0,-,-,1.00,rob,
Shoaib,Akhtar,39,9.27,1162,38.29,Right-hand bat,1183.0,24.76,44.0,3.37,rf,
Kamran,Akmal,18,25.00,1310,59.16,Right-hand bat,-,-,-,-,-,
Naved-ul-Hasan,,7,18.55,201,83.08,Right-hand bat,220.5,55.80,88.3,3.79,rmf,
Mohammad,Sami,24,11.70,1060,29.81,Right-hand bat,875.3,46.12,80.8,3.42,rf,
Danish,Kaneria,31,5.80,301,40.53,Right-hand bat,1457.0,30.55,61.1,2.99,rls,
