Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Sami,Aslam,5,43.50,809,43.01,Left-hand bat,-,-,-,-,rm,
Azhar,Ali,50,46.27,9585,42.00,Right-hand bat,77.3,78.75,116.2,4.06,rls,
Asad,Shafiq,46,42.65,6222,47.29,Right-hand bat,14.0,51.00,84.0,3.64,rob,
Babar,Azam,1,45.00,143,62.93,Right-hand bat,-,-,-,-,rob,
Misbah-ul-Haq,,66,48.22,10473,44.66,Right-hand bat,-,-,-,-,rls,
KC,Brathwaite,32,33.75,4523,42.53,Right-hand bat,154.0,48.81,84.0,3.48,rob,
LR,Johnson,7,30.75,735,50.20,Left-hand bat,4.0,-,-,2.25,rls,
DM,Bravo,47,41.11,7290,45.67,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,69,33.22,8062,47.80,Right-hand bat,732.0,59.63,107.1,3.34,rob,
J,Blackwood,20,31.18,1796,55.56,Right-hand bat,40.0,82.50,120.0,4.12,rob,
RL,Chase,5,33.00,520,44.42,Right-hand bat,147.1,49.22,98.1,3.01,rob,
SO,Dowrich,7,27.45,647,46.67,Right-hand bat,-,-,-,-,-,
JO,Holder,18,28.38,1243,59.37,Right-hand bat,420.1,49.69,109.6,2.72,rmf,
D,Bishoo,19,15.85,773,43.07,Left-hand bat,795.0,36.76,69.1,3.19,rls,
ML,Cummins,4,9.00,71,38.02,Left-hand bat,91.2,35.22,60.8,3.47,rfm,
ST,Gabriel,21,5.41,215,42.79,Right-hand bat,469.3,40.82,70.4,3.47,rf,
Sarfaraz,Ahmed,26,42.97,2059,73.04,Right-hand bat,-,-,-,-,rob,
Mohammad,Nawaz (3),1,0.00,3,0.00,Left-hand bat,34.5,17.50,52.2,2.00,lo,
Wahab,Riaz,19,9.39,532,40.60,Right-hand bat,569.4,34.66,61.0,3.40,lf,
Yasir,Shah,17,11.50,473,48.62,Right-hand bat,935.4,27.89,55.0,3.04,rls,
Sohail,Khan,5,14.25,89,64.04,Right-hand bat,170.4,43.20,68.2,3.79,rfm,
Mohammad,Amir,19,13.78,1193,32.35,Left-hand bat,685.2,31.96,62.3,3.07,lf,
