Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,63,37.11,8944,48.97,Left-hand bat,38.3,69.00,115.5,3.58,rm,
BOP,Fernando,3,42.75,314,54.45,Right-hand bat,3.0,-,-,6.33,rls,
BKG,Mendis,41,35.89,4887,56.55,Right-hand bat,14.0,69.00,84.0,4.92,-,
AD,Mathews,83,44.31,11527,49.20,Right-hand bat,646.0,52.87,117.4,2.70,rm,
LD,Chandimal,54,41.42,7674,49.12,Right-hand bat,-,-,-,-,rob,
DM,de Silva,28,35.22,3048,56.62,Right-hand bat,263.1,50.38,87.7,3.44,rob,
N,Dickwella,34,30.53,2618,67.64,Left-hand bat,-,-,-,-,-,
MDK,Perera,40,18.33,2464,46.87,Right-hand bat,1679.4,34.58,64.6,3.21,rob,
Shan,Masood,18,27.11,2177,43.59,Left-hand bat,13.0,22.00,39.0,3.38,rmf,
Abid,Ali,1,-,201,54.22,Right-hand bat,-,-,-,-,rls,
Azhar,Ali,76,42.40,13911,41.45,Right-hand bat,142.2,76.37,106.7,4.29,rls,
Babar,Azam,24,39.66,2831,54.64,Right-hand bat,-,-,-,-,rob,
MVT,Fernando,6,2.75,79,13.92,Right-hand bat,144.3,28.84,45.6,3.79,lmf,
CAK,Rajitha,7,3.14,151,14.56,Right-hand bat,190.4,28.54,47.6,3.59,rmf,
CBRLS,Kumara,18,3.76,153,32.02,Left-hand bat,523.5,37.98,58.2,3.91,rf,
Haris,Sohail,12,36.75,1686,43.59,Left-hand bat,86.0,27.00,57.3,2.82,lo,
Asad,Shafiq,72,38.82,9188,48.59,Right-hand bat,46.4,80.00,140.0,3.42,rob,
Mohammad,Rizwan,4,38.00,319,59.56,Right-hand bat,-,-,-,-,-,
Usman,Shinwari,1,-,-,-,Right-hand bat,15.0,54.00,90.0,3.60,lmf,
Mohammad,Abbas,16,7.75,444,20.94,Right-hand bat,562.0,21.14,50.3,2.52,rmf,
Naseem,Shah,2,7.00,14,50.00,Right-hand bat,47.0,53.33,94.0,3.40,rf,
Shaheen,Shah Afridi,6,4.25,73,46.57,Left-hand bat,189.1,32.57,59.7,3.27,lf,
