Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
RJ,Burns,5,26.10,503,51.88,Left-hand bat,-,-,-,-,rm,
JL,Denly,1,11.50,85,27.05,Right-hand bat,1.0,-,-,1.00,rls,
JM,Bairstow,62,37.29,6806,55.89,Right-hand bat,-,-,-,-,rm,
JE,Root,79,49.23,11780,55.58,Right-hand bat,328.0,49.30,98.4,3.00,rob,
JC,Buttler,30,34.76,2634,60.70,Right-hand bat,-,-,-,-,-,
BA,Stokes,51,32.88,5120,59.08,Left-hand bat,1212.3,32.19,58.2,3.31,rfm,
MM,Ali,57,30.28,5360,51.41,Left-hand bat,1746.2,37.07,61.6,3.60,rob,
BT,Foakes,5,41.50,617,53.80,Right-hand bat,-,-,-,-,-,
SM,Curran,9,32.42,773,58.73,Left-hand bat,148.5,34.20,59.5,3.44,lmf,
SCJ,Broad,125,19.27,4706,65.10,Left-hand bat,4260.3,28.97,58.6,2.96,rfm,
JM,Anderson,147,9.78,2938,39.95,Left-hand bat,5369.1,26.97,56.3,2.87,rfm,
KC,Brathwaite,55,35.35,8370,40.96,Right-hand bat,291.3,56.70,102.8,3.30,rob,
JD,Campbell,2,45.00,241,56.01,Left-hand bat,4.1,-,-,2.40,rob,
SD,Hope,28,28.88,3357,43.01,Right-hand bat,-,-,-,-,-,
DM,Bravo,51,39.23,7672,45.00,Left-hand bat,1.0,-,-,2.00,rm,
RL,Chase,28,31.64,3164,48.00,Right-hand bat,606.2,41.82,72.7,3.44,rob,
SO,Hetmyer,12,31.60,943,77.09,Left-hand bat,-,-,-,-,-,
SO,Dowrich,29,29.88,2932,45.87,Right-hand bat,-,-,-,-,-,
JO,Holder,37,33.64,3007,59.29,Right-hand bat,984.0,27.69,63.4,2.61,rmf,
KAJ,Roach,52,11.67,2076,37.66,Right-hand bat,1529.1,27.41,51.2,3.20,rfm,
AS,Joseph,8,3.69,182,26.37,Right-hand bat,221.1,31.27,60.3,3.11,rfm,
ST,Gabriel,42,4.89,496,38.50,Right-hand bat,1092.2,29.64,52.4,3.39,rf,
