Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,12,47.88,2180,39.54,Left-hand bat,10.0,17.00,60.0,1.70,lo,
L,Vincent,1,79.00,262,60.30,Right-hand bat,-,-,-,-,rm,
MS,Sinclair,16,43.87,2367,44.48,Right-hand bat,4.0,-,-,3.25,rm,
SP,Fleming,63,37.57,9019,42.49,Left-hand bat,-,-,-,-,-,
NJ,Astle,49,37.63,6173,46.94,Right-hand bat,699.1,50.00,135.3,2.21,rm,
CD,McMillan,34,41.55,3953,54.66,Right-hand bat,338.5,44.77,92.4,2.90,rm,
DL,Vettori,34,17.56,1690,42.60,Left-hand bat,1513.5,32.75,76.3,2.57,lo,
CL,Cairns,52,32.69,5137,53.45,Right-hand bat,1671.3,30.11,55.4,3.26,rfm,
AC,Parore,73,26.82,7175,38.50,Right-hand bat,-,-,-,-,-,
SE,Bond,2,4.00,15,53.33,Right-hand bat,67.0,96.33,134.0,4.31,rf,
JL,Langer,45,42.84,6169,48.61,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,24,41.43,2836,56.98,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,50,44.65,5663,54.40,Right-hand bat,62.5,37.25,94.2,2.37,rm,
ME,Waugh,119,42.74,14704,52.03,Right-hand bat,751.0,39.96,80.4,2.98,-,
SR,Waugh,142,51.16,19600,47.77,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
DR,Martyn,19,46.41,2079,53.58,Right-hand bat,18.0,-,-,3.11,rm,
AC,Gilchrist,25,53.13,2026,78.67,Left-hand bat,-,-,-,-,rob,
SK,Warne,95,15.90,3508,53.50,Right-hand bat,4388.5,26.68,63.7,2.51,rls,
B,Lee,15,26.63,523,56.02,Right-hand bat,450.3,23.43,41.5,3.38,rf,
JN,Gillespie,29,15.26,1426,27.84,Right-hand bat,924.1,25.11,49.0,3.07,rf,
GD,McGrath,78,6.76,1018,39.19,Right-hand bat,3108.4,21.89,51.3,2.55,rfm,
CS,Martin,8,2.40,55,21.81,Right-hand bat,256.0,31.93,52.9,3.61,rfm,
