Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,66,38.49,11,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,81,41.24,10,25,Left-hand bat,961.1,33.88,81.2,2.50,lo,
KC,Sangakkara,31,48.06,4403,50.21,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,52,47.97,6961,52.37,Right-hand bat,70.2,53.50,105.5,3.04,rm,
HP,Tillakaratne,78,43.83,11,19,Left-hand bat,11.4,-,-,2.05,rob,
TT,Samaraweera,12,63.80,1520,41.97,Right-hand bat,131.4,36.18,71.8,3.02,rob,
UDU,Chandana,8,26.40,544,48.52,Right-hand bat,191.2,33.16,63.7,3.12,rls,
HDPK,Dharmasena,29,20.14,2551,32.37,Right-hand bat,1067.3,40.47,98.5,2.46,rob,
WPUJC,Vaas,69,19.72,3924,40.72,Left-hand bat,2528.5,30.47,69.2,2.63,lfm,
KADM,Fernando,1,2.50,25,20.00,Right-hand bat,7.0,50.00,42.0,7.14,rfm,
M,Muralitharan,83,12.22,1255,65.25,Right-hand bat,4664.5,23.19,59.5,2.33,rob,
ME,Trescothick,41,43.64,5825,52.44,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,38,46.49,5652,51.82,Right-hand bat,110.0,75.00,132.0,3.40,rob,
MA,Butcher,60,35.09,8548,43.51,Left-hand bat,150.1,36.06,60.0,3.60,rm,
GP,Thorpe,81,42.35,11673,46.44,Left-hand bat,23.0,-,-,1.60,rm,
PD,Collingwood,1,18.50,163,22.69,Right-hand bat,4.0,-,-,3.00,rm,
A,Flintoff,27,24.81,1502,71.03,Right-hand bat,763.5,47.27,97.5,2.90,rfm,
CMW,Read,6,16.00,315,40.63,Right-hand bat,-,-,-,-,-,
GJ,Batty,2,19.66,165,35.75,Right-hand bat,95.2,37.28,81.7,2.73,rob,
AF,Giles,28,17.70,1497,40.21,Right-hand bat,1117.2,39.93,91.8,2.60,lo,
RL,Johnson,3,14.75,101,58.41,Right-hand bat,91.1,17.18,34.1,3.01,rm,
MJ,Hoggard,22,8.05,552,24.81,Right-hand bat,822.4,32.98,62.4,3.16,rfm,
