Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,26,37.46,3717,45.35,Right-hand bat,11.0,35.00,66.0,3.18,rob,
G,Gambhir,55,43.47,7860,51.43,Left-hand bat,2.0,-,-,2.00,rls,
CA,Pujara,23,51.58,3700,50.18,Right-hand bat,-,-,-,-,rls,
V,Kohli,28,40.64,3633,50.34,Right-hand bat,24.0,-,-,2.91,rm,
AM,Rahane,9,44.93,1282,52.57,Right-hand bat,-,-,-,-,rm,
MS,Dhoni,87,38.42,7987,59.17,Right-hand bat,16.0,-,-,4.18,rm,
RA,Jadeja,12,21.41,538,67.65,Left-hand bat,570.4,30.37,76.0,2.39,lo,
R,Ashwin,20,41.61,1346,64.93,Right-hand bat,1033.3,28.78,59.6,2.89,rob,
B,Kumar,10,27.83,723,46.19,Right-hand bat,252.5,28.18,56.1,3.00,rm,
VR,Aaron,2,8.00,40,40.00,Right-hand bat,58.0,37.66,58.0,3.89,rf,
Pankaj,Singh,2,3.33,20,50.00,Right-hand bat,75.0,146.00,225.0,3.89,rmf,
AN,Cook,108,45.84,17807,46.85,Left-hand bat,3.0,7.00,18.0,2.33,-,
SD,Robson,6,29.90,685,43.64,Right-hand bat,-,-,-,-,rls,
GS,Ballance,7,60.45,1316,50.53,Left-hand bat,2.0,-,-,2.50,rls,
IR,Bell,104,45.24,14304,49.97,Right-hand bat,18.0,76.00,108.0,4.22,rm,
CJ,Jordan,4,21.00,183,57.37,Right-hand bat,132.4,55.75,99.5,3.36,rfm,
JE,Root,21,46.55,3580,44.21,Right-hand bat,85.0,56.25,127.5,2.64,rob,
MM,Ali,6,34.00,730,37.26,Left-hand bat,174.4,28.04,47.6,3.53,rob,
JC,Buttler,2,77.50,213,72.76,Right-hand bat,-,-,-,-,-,
CR,Woakes,3,75.00,134,55.97,Right-hand bat,74.0,129.50,222.0,3.50,rfm,
SCJ,Broad,73,23.95,3271,65.91,Left-hand bat,2560.4,30.05,58.8,3.06,rfm,
JM,Anderson,98,11.02,2371,39.98,Left-hand bat,3660.4,29.86,58.4,3.06,rfm,
