Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
V,Sehwag,86,54.01,9333,82.18,Right-hand bat,541.3,42.12,83.3,3.03,rob,
M,Vijay,9,38.35,1058,50.75,Right-hand bat,-,-,-,-,rob,
R,Dravid,149,52.75,28364,42.40,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,176,56.54,,,Right-hand bat,680.4,54.06,92.8,3.49,-,
VVS,Laxman,119,47.32,15925,49.33,Right-hand bat,54.0,63.00,162.0,2.33,rob,
CA,Pujara,2,26.25,193,54.40,Right-hand bat,-,-,-,-,rls,
MS,Dhoni,53,40.62,4846,60.35,Right-hand bat,3.0,-,-,6.33,rm,
Harbhajan,Singh,92,18.39,3010,65.38,Right-hand bat,4348.5,31.92,67.5,2.83,rob,
Z,Khan,77,12.77,2053,49.78,Right-hand bat,2576.1,31.85,57.8,3.30,lfm,
I,Sharma,30,13.82,1077,29.52,Right-hand bat,895.4,35.62,61.7,3.45,rfm,
S,Sreesanth,23,11.26,492,52.64,Right-hand bat,739.1,34.93,59.9,3.49,rfm,
AN,Petersen,8,35.26,988,53.54,Right-hand bat,8.0,22.00,48.0,2.75,rob,
GC,Smith,90,50.14,12338,60.15,Left-hand bat,220.2,100.62,165.2,3.65,rob,
HM,Amla,50,47.35,7665,50.04,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,144,56.41,25887,45.10,Right-hand bat,3056.1,32.01,67.9,2.82,rfm,
AB,de Villiers,65,47.97,8691,54.10,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,61,43.58,7996,43.60,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,138,30.74,10513,50.00,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DW,Steyn,45,13.67,1393,42.21,Right-hand bat,1536.5,23.31,39.7,3.51,rf,
PL,Harris,36,11.04,1308,34.63,Right-hand bat,1409.1,37.25,82.8,2.69,lo,
M,Morkel,30,14.35,1015,43.84,Left-hand bat,974.0,29.84,53.1,3.37,rf,
LL,Tsotsobe,4,1.50,22,13.63,Right-hand bat,106.0,42.12,79.5,3.17,lfm,
